term_str,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
jubilaei,0.006408940354323078,0.0038791141787574784,0.004353369335490195,0.012348775266588051,0.010463507790131443,0.0029999635093768003,-0.026569762262780287,-0.004763312195940408,0.005995811511902049,0.0006584374564499753
jubilant,-0.0011754176827708655,-0.0006702086594221595,0.001999013010595401,0.00022323521097167103,0.00032802292653952617,-0.000258068896543038,-0.0003822117575830815,0.0001440762705081181,-0.000755225302482615,0.00023530678253833054
jubilation,-0.0016180944866595849,-0.000868522442211151,0.003877602554547324,0.0002816352180037045,0.000280820040957424,-0.00027616118000567993,-0.0006182323145698292,0.00010420334934095434,-0.0005096826017848473,-0.00029618079318150583
jubilee,-0.003040597001342649,-0.0010200110073358692,0.0025301531798419866,0.0006226864053031076,0.0006715512074315142,-0.0002856206785042265,-0.0007745233894892063,-0.000406081754124535,-0.0002193172728324213,-0.00036193875693954134
jubilees,-0.0011614415421148342,-0.0009493659108642333,0.006244376642480817,-0.000633869370392287,-0.0005400474427535739,6.993115028802929e-05,-0.0006337221468742041,-0.00043887033571399936,-9.29130161887407e-05,-0.00029333528745189116
juda,-0.0007664193872943049,-0.00026539643839796067,-0.0017980676023070762,0.0004395349929353723,0.0008061688559808423,-0.00025498147732602657,4.161850846114515e-05,-6.647182648896542e-05,-0.0003048715897250904,-0.0001555598185640274
judaea,-0.0014511805106776942,-0.0006271153050688965,0.004857389154707109,0.00019238657279666764,-0.00013567969465381113,-0.00014706058317998406,-0.00039303347706856915,9.852813598209031e-05,3.7033928810191284e-05,-5.2017984937449674e-05
judah,-0.001211614126200497,-2.7552876049178133e-05,-7.544844001642128e-05,0.0009196332956854325,0.001363965195270173,7.860868054551532e-05,-0.001280393796495585,0.0004275379778323768,0.0018839292603408397,-0.0004010224647281069
judaic,-0.0007786477814545192,-0.00017832819911710643,-0.0007122660730876576,0.0003007965067283962,0.00028919858327858635,-6.551414996731367e-05,-8.656402179459791e-05,-0.00028236704340856147,0.00013436230810465655,8.657921392664445e-05
judaism,-0.0006202772410431037,-0.00020116149026155937,0.0010184818098841367,-0.0003358427221055893,-0.0004269778108464952,0.00017837595388940668,0.00013654345532589717,-0.00021788096415958555,1.1415819510432488e-05,6.573068426492983e-05
judaizers,-0.0009553510237563626,-0.00023608928521868822,-0.0014512475978161253,0.0004240239865460529,0.0012092654390840616,-5.96061138934264e-05,-0.0002427079666457031,0.0005253462539820113,0.0013436813523057445,-0.000482951212229528
judas,-0.0020722033122673672,-0.0006085154763471042,0.001890653337468029,0.0012197091612722976,0.001264243666823883,-0.00041718894182688393,-0.0007182197463275675,-0.00016542989972172486,-4.584750849015108e-05,-0.00042738564895742937
jude,-0.0013631467250253297,-0.00047475231169326175,-0.0017245741679751173,0.0005049741747010716,0.0009623352064355288,-0.00034814457155451546,-8.679319437265624e-05,-0.00014399603250152385,-0.00019604330582927637,-7.475701647506414e-05
judea,-0.0021416813369208435,-0.0018864167987041574,0.013833907843362908,-0.001593852282309905,-0.0013575734189775655,0.00032584202531972897,-0.0007371970061836491,-0.0006560207336916029,-0.0001149120891080358,-9.991679063786962e-05
judge,-0.004771192359425296,-0.001502003199237398,-0.00532978864759977,0.0007467143211457308,0.003398629375835428,-0.0006330574215964648,-0.0005293171476230597,0.000385870545190477,0.0013804574971749467,-0.0002897825466038071
judged,-0.0025648582120741683,-0.0006284779204157947,-0.003652202335780992,0.000312524578356966,0.0014998847918196428,-0.0002673131044251128,-7.792038774489647e-05,1.3070903179714117e-05,0.0006470909161259132,-0.00019892449982162114
judgement,-0.0017765077342390778,-0.0004160675421980726,0.00287066345985222,-0.00027095030571806864,-4.76207635872216e-05,3.535777338468828e-05,-0.00024103271299813313,0.00046340798883740805,0.00047333603604570823,-8.1280387877821e-05
judgements,-0.001537901501993643,-0.0013375022275315407,0.009202496446659226,-0.0012570384728868976,-0.0009309572749498402,0.00020070096523672944,-0.00044075744546756763,-0.00031327660102835493,3.4292199405297094e-05,0.000524069193788223
judges,-0.002460910373738121,-0.000714967446045473,-0.0024808324445831373,0.0007135954299175883,0.001793367487258568,-0.00024143380984869726,-0.0006893750541237613,0.0007997363184410685,0.0009452634777248804,-0.0004980937182211448
judging,-0.002162592974129172,-0.0004988250009387988,-0.0022027664482946983,0.0006400168844996004,0.0014157036137494342,-0.00031362240495414265,-0.00014479644505392114,-0.0003045310645134891,0.0005096552314587663,-1.609847355671856e-05
judgment,-0.004401463858446331,-0.0012876767358965373,-0.005496585336281264,0.0007929320725916808,0.0028556115156871055,-0.0006344513725371071,-0.00030478074296299266,-0.0004613522070619587,0.0005978356866404303,-0.00014849508661379752
judgments,-0.002991522423845446,-0.001074948782684319,-0.002422282485902786,0.00037989662328496353,0.0018676190256119681,-0.0006329116564839524,0.00020268560761488216,-0.00035838346892801403,0.0003771531831784723,-0.0001783314630204993
judicial,-0.00148628236668044,-0.00029654917530345877,-0.0019021146102255959,-0.00010529203935799269,0.0006520663002766572,-6.75907532684284e-05,-2.9411466317399025e-05,0.00016783973964753967,0.0006747087126595956,0.00013703283946460006
judicially,-0.000860630354709651,-0.0003209705875532943,-0.001313524661846718,0.00031486751081893406,0.0008946431598686207,-0.00021557423170982944,-1.4666931884910065e-05,-0.00011669842321681622,0.000176137951416886,-9.023781408531405e-05
judiciary,-0.0011288044659111098,-0.0009598707153059894,0.004858707736440566,-0.0009621428736311641,-0.0004073823897975934,2.3587138590070934e-05,-0.0003581554379747761,-6.967407901259983e-05,0.0005191502183781719,0.0005184602233293606
judicious,-0.0011462614847492746,-0.0002573126549286599,-0.0007122383007652106,0.00072133750012177,0.0007514875415839137,-0.0003603744335828097,0.0001140289249843399,-0.0003672882317341266,-0.0002051107324380654,5.22640078743925e-05
judiciously,-0.0009827897962661793,-0.0003577251075848775,-0.0013403827012696656,0.00030304366603132164,0.0007135527766044849,-0.0002384399656059634,6.319253953187347e-05,-0.00020442270889704773,-1.7377686755849576e-05,5.496810989742581e-05
judith,-0.0007491961819894201,-0.0001064923388586321,-0.002167572889973743,0.0005241905731566318,0.0005771711570286691,-0.00018900089895139757,-9.392625888320602e-05,-3.437528700660254e-05,-0.0003157969448989714,-8.365336815209982e-05
juice,-0.0007202669716910388,-0.00010524262506339465,-0.000970146531662298,0.0005467633156614759,0.0006945543190020196,-0.00013463057967609223,-0.0004664026202428349,4.2669021945810614e-05,1.4553416899479448e-06,-2.8233409053500103e-05
julian,-0.002036156775521609,-0.0006555733877916955,0.0005758343211019812,0.0010393834230575558,0.001362220625980958,-0.00026485390339468204,-0.0002718731251655265,9.122067553622411e-05,0.0004297736325785627,-0.0006657078008154162
julio,0.000330478695356611,0.0033828511864526893,-0.0011843246278176,-0.00185822429161179,-0.0028067633723976716,0.006062875379098659,-0.0002106710418260675,-0.0009929319991160224,7.304962796589648e-05,0.0009230321517331667
julius,-0.0006422163370897364,8.990731132707423e-05,-0.0021546512621861778,0.00012912394716755378,0.00028774163813426905,0.00011104178437275712,-6.783661470882803e-06,-3.1078837263499684e-05,0.0007079429353504039,-6.790253439777919e-05
july,-0.0004459824032144369,0.0002468050322185867,-0.0014775400696192917,-0.00018199586616052054,-0.00034384642012137896,0.00022479349900154407,0.00025022086964557387,-0.0002119274247800221,0.00017864321737891254,9.753645533328835e-05
juncture,-0.000747867689924903,-0.0003335053235358303,0.003250957870193292,-0.00040607269538090645,-0.0004452825743389965,0.00013822317405394585,-0.000147901986579349,-0.00017934750232135303,0.000259743988551596,0.00022326194791904777
junctures,-0.000948641041967423,-0.0005022000903800504,-0.0008281863240330656,8.240649250364337e-05,0.0008458838770348253,-0.00025039817546839674,-7.069347574992662e-05,-0.0003229894050352068,-7.937059882573366e-05,8.17882136108891e-05
june,-0.000647090721926336,0.00015421685793920903,-0.0007536683237086202,-0.00024663804297841464,-0.0003959753989792497,0.0002773195302965582,0.00033523591863494423,-0.0002661292104432637,0.00011753794589720709,9.225147670882302e-05
junior,-0.0013013128364090267,5.684755802215952e-05,-0.0015747390924648072,0.0012953326187062292,0.000986894713785628,-0.00044553586357830137,-4.022968322878361e-05,-0.0003482874759134377,0.00038061999821632027,-2.1996883428001225e-05
jura,0.0001483854819597576,0.0002688923915474234,-0.0013005668280240531,0.0017820912771129003,0.0020494622622555846,0.00018697927670360926,-0.003019491631139776,-0.0007916421222779317,0.0007397581911475424,-8.760079623708232e-05
jure,0.003434058463058912,0.03324021038716262,0.0007917722132848484,-0.021901066782605602,0.002401472598312085,0.003964381518984357,-0.001282685732178206,-0.002035227641822667,-0.0014946403181808462,0.0026362652351694287
juridic,-0.0013773859637724985,-0.0008141372714385083,0.0015855531330274868,-0.0002846306380626368,0.00027807547336601937,-0.0001680056718712376,-0.00029527491883881964,-0.00020390710479064233,-0.00010281293376573249,0.0003837243585215972
juridical,-0.0027724235852473068,-0.0016012181980304737,0.0059428928016219676,-0.0012802400863306548,0.0002320327641783832,-0.0001363847450171426,-0.00020105822370177073,-0.0002715136257018953,0.00010330185174901929,0.0005420787523279494
juridically,-0.0013495434845712405,-0.00010703162044695106,0.0006416415999360899,-0.0004544173873658695,-1.0504710499167251e-05,9.392888579626212e-05,-0.00017443713714513723,0.00015266492377003003,0.0006380480313367822,0.00023946314668402718
juris,0.0017872423824366076,0.015678094842598102,-0.0010396078769466378,-0.002719934774674885,-0.014412039042974004,0.03978165766058196,-0.007214254637527984,-0.00790524201065983,0.0020777705425398174,-0.0005792009927593831
jurisdiction,-0.003875579033224835,-0.0003847637386615102,-0.009301066669689065,0.001448047839774297,0.0034714033769941573,-0.0006308726377958047,-8.293558880583345e-05,-0.00016871130132987605,0.001365043926355602,-0.000600325087760741
jurisdictions,-0.0012242878450225087,-0.0003640085940971985,-0.000800331736957759,1.2994278045569546e-05,0.0005666414953448998,-2.8037670057500746e-05,-0.0002053536819838628,0.00010517674044771247,0.0003394392795534719,-4.906346286400338e-05
jurisprudence,-0.0016778028403491847,-0.0008285864352003859,0.002781211164671438,8.040067052167714e-05,0.0005487546800039721,-0.00020942036555171814,0.00014572572779258857,-5.752199683760577e-05,-0.0002699922449532167,-7.293463878842608e-05
jurists,-0.0009119848490220898,-0.0004833926312018582,0.00029358024742713444,0.00011421515119591244,0.0005344558995642049,-0.00016447965359765905,-0.00017664494096120498,0.00011036337114357735,-0.00017544444263627623,-5.983152393036833e-05
jus,0.0038505720783225377,0.002677674051991355,0.00042331893424183683,0.0034216365766644207,-0.004471087313968702,-0.002946438253306788,-0.0016005352923123925,-0.003613912533453976,-0.000846254351028515,0.004709146967318996
justice,-0.008311343071700691,-0.0039058400658108414,0.0015552505202684399,0.0007128965592871471,0.0039076684604020875,-0.0014897606892430681,0.0005036581075267108,-0.0020992866634624656,-0.002338683171409093,-0.0001335048348232151
justifiable,-0.0019607465702449283,-0.0008305755674972131,0.003038015795679928,0.00032582035793398746,0.00044313867437633297,-0.0004255551817993829,-0.00037077654414657796,4.310466987209467e-07,8.593768058888318e-05,0.0002727511078380915
justifiably,-0.0008902777336222251,-0.00041559421494267453,-0.0007906527361736768,0.00034876722938415576,0.0008006164999731991,-0.00020964493774972047,-0.00014915916970280452,-2.4762631996539775e-06,-5.4980961810412576e-05,-0.0001486834182555304
justification,-0.0013874247076311344,0.0007937787261952058,0.0006989834576100582,0.002094229630781774,-0.0003810433621545027,-0.0006218971115233749,0.0011267146232264993,-0.0020381711085095864,0.00015158358342509705,0.00020718137364716602
justifications,-0.0008199261602088279,-0.0003774519187745813,0.0011645877819140796,-0.0004154807896196942,-0.00010092606773430847,-3.450389215863453e-05,-0.00023501979254841459,3.495511502909059e-05,0.0010722311833317902,6.505536582364181e-05
justified,-0.0039228788541602645,-0.002177672503354888,0.005437011597676264,-0.0005535135599896695,0.001129611827978998,-0.0004120190199528231,-0.0003575889179559508,-0.00037409968766250726,0.00011522523907906477,0.0003246326871239003
justifies,-0.0021319452126580363,-0.0015707824582186763,0.006624788355155668,-0.00100537216152705,-0.0001672542181723149,-4.444937874835021e-06,7.327832103019301e-05,-0.00047076899941773037,-0.0002944439596209252,0.00026742797692560306
justify,-0.004282798145009901,-0.00282768555316517,0.011525088339932424,-0.0021920367659013194,-0.00018215242676304693,-0.00022025778181564653,-0.0005621082132386474,-0.00028011124771475625,0.001123304443757424,0.0006944565170671785
justifying,-0.0018130709216997599,-0.0014079905783469506,0.007756688390136503,-0.0013077681013021541,-0.00041718109031443635,0.00017099527327306052,-0.00011867256181700419,0.00011050524630096563,0.0005939966764123081,0.00032601724898615006
justin,-0.0026329337347820456,-0.0014218981391305406,0.007288884385235076,-0.00032883608038031557,5.343567419121918e-05,2.3409669402555355e-06,-0.0005682450305333753,-0.00012442099419611238,0.00013435948518236961,8.114151172703508e-05
justinian,-0.0008715324515650495,-0.0002126498488583681,-0.0021163975917335496,0.0002490569332671319,0.0007814852401037484,-3.167428447337249e-05,-0.00011462392383726219,0.00024737912664229934,0.0006074373292561095,-0.00025217404341875397
justinianus,-0.0008065895580589506,0.00032298924493277006,-0.0007417156734752519,0.0011397596952955368,0.0011780990467932665,0.0004201720148781701,-0.0016754180383621049,0.0002165733390502472,0.0023688711648780386,-0.00023536767616165897
justitia,0.0011121382612846902,0.046498204472072695,0.0046168231775689786,-0.029246081137176725,0.020918488583075,-0.024333237015661202,0.0028660903705563733,-0.004338227338493089,-0.0013011946956898387,-0.0009376823388417271
justitiae,0.0057609279336487225,-0.0010991464980639068,0.0010889434685755041,-0.0012915516997159362,-0.0031042340332982725,-0.0017602296799759654,-0.00426805257308199,0.005047640027204357,0.003614580152568804,0.004088119903625134
justly,-0.004405351324849469,-0.0013620473228312775,-0.006231237674117908,0.0018553404921991857,0.0034081636761277563,-0.001067871020275519,-0.0002568954341702614,-0.0006012835933613804,-0.0005135257079242378,-0.00012240019422217122
juvenal,-0.0006902374929129302,-9.155345069399557e-05,-0.0009392722960400529,0.000720387627250589,0.0008527558881118614,-0.00012879814148550122,0.00025032073276512153,-0.0006037469040693713,0.0006345671582739176,-0.0004037958217510206
juvenile,-0.000662046416862214,-0.00036369327438878616,-0.00043506502375419885,5.814554548819411e-05,0.0004271836031179129,-0.00011354888541057669,-7.012352323044827e-05,-0.0003514892101662506,-0.00040284763089611987,0.00019894370069385942
juxta,0.0017568730575134711,0.023781151375802775,0.0005204089890612871,-0.013925677353960933,0.0014885724519015874,0.006731662298102129,-0.004159020607202523,-0.002781435873776809,-0.0019211414109462633,0.009991929737546318
juxtaposed,-0.0019493102042384097,-0.0017148315479428619,0.01363308481697222,-0.001977113292487794,-0.001591950511083449,0.00021861554500287475,-0.0007152907310184725,-0.0004135198470607025,0.00030144848703656706,0.00032419888507311694
jésus,0.000516342922224858,0.022377160698716588,0.009488762166508331,0.03844540471571911,-0.01042204878581046,-0.010037830251826087,0.017883838406393356,-0.030621173030622756,-0.0024430852556606214,0.001916086445359222
józef,-0.001138685356689899,-0.00048485268557991887,0.00827676501776165,0.00026859296987982023,-0.000872675636570032,0.0002876351166734794,-0.0003330647594376456,-9.478085135038554e-05,2.939916761457641e-05,-0.0006053044392690671
k,-0.001311644878626406,-0.000417115649305889,-0.0014920973525359936,0.0007008266856705108,0.0016026066932071739,-0.00015363948864738797,-0.0006464709053946175,0.00026752274903336774,0.00043214200215785543,-0.0006529730573716304
kalendas,0.0006502227504741301,0.016327786304205446,-0.0004206105044732802,0.002919989079542064,-0.014167705325017677,0.030552799037556876,-0.006998880424563255,0.01342241419479876,0.0004057738766528829,-0.0012669832916455885
kalends,-0.0004808215529929661,2.3239187120534517e-05,-0.0016648958985340902,0.00022415363506314887,0.0003346857653435543,-2.190677674463915e-06,1.0494750598743133e-05,0.00014401315129370108,0.0005153332037766632,-0.0001402989117286359
kampala,-0.0012435724591264026,-0.00131530478020913,0.009536077471719055,-0.0013558945262763184,-0.0011590502562462514,0.00024956327710648084,-0.00024298969999985448,-0.0003297376618713391,0.0002587587645374094,-7.528605575280076e-05
kant,-0.001228791318757252,-0.0006222449100430067,0.00733256907991724,-0.0004367504658561725,-0.0006245273450371683,0.0002043009117413864,0.0008030444506942373,0.0008274983737223845,-0.00019831227719536206,0.0017457914918863264
karl,-0.001478778843733286,-0.000987809145089154,0.010812696323733514,-0.0010747823669765978,-0.0010034423485282254,0.00039173478611848685,0.0011168534091067106,0.001202228962561114,-0.0002117560132988697,0.001811953196262084
karol,1.6307847182437602e-06,0.00024039921010423002,-0.0007758879511614302,-0.0002529523332082697,-0.000551001068235956,0.0002479707053033136,0.0002989445227069068,-0.00014788510823271982,-1.9418028785615523e-05,7.503297976467692e-05
kassel,-0.0007790315453306347,-0.0002050947176257071,-0.002098602718386992,0.00011731717206330527,0.001221999621102181,1.1435321053851522e-05,-0.00024235385809733844,0.0008448498446145022,0.0013780003806709888,-0.0004524023059736637
katholischer,9.038998404837137e-05,0.0016051363262839658,-0.0006526987073998905,-0.0004103365620455167,-0.0012698389834626509,0.0010471035463923172,0.0007028156859007857,-0.0005655364857990108,0.0011552395373266567,0.0012358296978378083
keen,-0.0029922600949236658,-0.0009193175847768034,-0.0018148234134442158,0.0013205643152534661,0.0020164804397376345,-0.0007782780269057603,-0.000344841902112251,-0.0002006054048126269,-0.0011001873145755853,1.0916783885846237e-05
keener,-0.0020169866711345977,-0.0010941559410423956,0.0003786422695966594,0.0002624042567915882,0.001216451062358187,-0.0003837548442226301,-0.00027697551137587545,-0.000288745739884497,-0.0005557527685314868,-6.446208539062902e-05
keenest,-0.0013428383961547148,-0.0003090029899643243,-0.0025539526920135298,0.0008221141690122705,0.0011989418784230127,-0.00045308081817419443,-3.20354283436766e-05,-0.00034282605687482035,-0.0005853636635827201,-8.848370733253049e-06
keenly,-0.0020246827839435254,-0.0007128819478785459,-0.003473283614958648,0.0009107899197777991,0.001718940788742789,-0.0005739022533083897,-2.5525069346729948e-05,-0.0003971294170702156,-0.0006891496296483481,-0.00020956774348018244
keenness,-0.0016249311424946058,-0.00030256749393928813,-0.0026180995389995156,0.0007882271477567318,0.001266285982776219,-0.0004788058277399787,-8.065521209583932e-05,-0.00022420812414703837,-0.0004221010886276466,3.7093909250486066e-05
keep,-0.007280994127639039,-0.002941631366844408,-0.0042206824852565016,0.0013143142578405068,0.004501501906718755,-0.0012101695423604932,-0.0003029265819499638,-0.0006509366377328111,-0.00043853692879385585,-0.0004778869300001495
keeper,-0.001359476291368966,-0.0013492996376543015,0.010114713120484061,-0.0013642113689546253,-0.0009764363894073946,0.00022862821242745088,0.00012723537578387682,0.00022469688258127863,8.293619503946291e-05,-0.00029111245014942083
keepers,-0.0007182302502442611,0.0006706029766390508,-0.0023174564241782995,0.000740587775386761,0.0007593256659300476,-0.0003526381990834241,-0.00031535451444194483,0.0009998923727713516,0.0003295554555431369,-0.00025037130627254795
keeping,-0.0057051176906709015,-0.00241528206879968,-0.0008634853071922566,0.0003791694929201705,0.0030115072383544053,-0.0008250222165379602,-0.0006576525534574724,-0.0005311373716984078,4.258799467059446e-05,8.162122128720722e-05
keeps,-0.003368779231562141,-0.0015955149531490418,0.001502439510693123,0.0002660875653103456,0.001570702695380415,-0.00039088946537306274,-0.00048827924032345536,-1.0704012027399238e-05,-0.000287241682298252,-0.00018721478564300231
kempis,-0.0008832273470598092,4.13947581552638e-05,0.00138643044278474,0.0010216978743240821,0.0003235690301343438,-0.000347081392517307,0.00023033941264213127,-0.0004365029611312062,-0.0002734302463798829,8.296681253385869e-06
kenosis,-0.0009743141368707148,-0.0004194297678128092,0.002821337216155832,2.31552820670441e-05,-0.0002340332159344712,-4.391911732305384e-06,-0.000547176156814319,-6.935167517424916e-05,-0.00014238361320916478,8.899871423219799e-05
kenotic,-0.0006375244570171282,2.3322740987848216e-05,-0.00012580982686274673,0.0007391756945989493,0.0008581093845823504,5.7985968244768394e-05,-0.0007625653495261126,9.992314732222767e-05,0.0004028742744077222,-0.0007631791450958391
kept,-0.005212968273675537,-0.0010180414363214632,-0.005934450992381723,0.001989412225130931,0.003352517384775972,-0.0010177522803815275,-0.000915713793773046,0.0018896845709997499,0.0005427019642725696,-0.00044673049079839596
kernel,-0.0015526918630916619,-0.001112259156668271,0.005166299485901879,-0.00030004611772204895,-3.261275756529659e-05,-9.777219328431924e-05,-0.0003165227193222987,3.3125684931722517e-05,-0.00021903557982868042,0.00010052618492731975
kerygma,-0.0025839955628261862,-0.002429038389263339,0.018733251076483853,-0.0025415162188564635,-0.001971831071021316,0.0005562533030001812,0.00022792185499966063,3.0730142276843944e-05,-7.25210913365378e-05,-9.12585139913952e-05
kerygmatic,-0.0017690710692584636,-0.001701954736525171,0.01290582790511229,-0.001740344778390742,-0.0013865501467834366,0.00043385026784786894,0.00027917009639803774,0.00010033429101264842,-0.0001167531404957857,-0.00018763456700591718
key,-0.0015107044532667612,-0.0007926037076874771,0.0042829678958749146,-0.0005928969994841827,-0.00018185665955817906,0.0001529296034049712,-0.00020991410660390567,0.000504488964298143,0.0004491548585304179,-1.0205774972989525e-05
keybearer,-0.0007351179103352829,-0.00012233393641698892,-0.0012275131802910657,0.00027083655941004936,0.00039225318155016576,-3.707498546379667e-05,-0.00017218094512970475,0.0003768191944653005,0.0002882905897963902,-2.4026734053173175e-06
keynote,-0.0009274677681356947,-0.0004582718897672257,0.000998982994965652,0.00014705280137367301,0.0004799301979246381,-0.0001500690231838686,-0.00032300573927921994,-7.258012517861922e-05,-0.000516377033781709,-0.0001693923537136975
keys,-0.002254166997027195,-0.0004647938831835357,-0.004030290153067998,0.0009192644277453358,0.0017794902788381408,-0.0003204245799860713,-0.0003425587223056719,0.0001039884685877065,0.00022908164175886636,-0.00021364594944212203
kgs,-0.0007092664823150765,0.00014330397716295687,-0.0005295470050066862,0.0009770023530811607,0.0009082037149117446,-8.269461190934691e-05,-0.001116625988278758,0.0003190744883597804,0.0006117386640208485,0.0001902055869876309
khazars,-0.0007328639054664887,-0.00023686849795778324,-0.0011213701151912177,0.00015374651976368661,0.000528882926826104,-0.00012264120148166647,-0.0001691638953988968,8.57952471915702e-05,0.00012784620767233428,-0.0001302654431639746
kidneys,-2.5948392347741477e-05,0.017131578748008792,0.004825046641031445,0.026645038142192337,-0.007825905504247018,-0.0030782763466113364,-0.010564884390549107,0.05861151011189687,0.0018074526526175609,-0.0032634407193099946
kiev,-0.0011313138734990141,-0.0003182356537914996,-0.0003168170896697042,0.0002875022373975865,0.0005440693993868982,-0.00015326730225323983,-0.00028799653207343723,-7.261140391342205e-05,-3.7048678809161524e-05,-9.232837991344206e-05
kievan,-0.0008619491933720709,-0.0003469298365714342,0.0027079031195029486,-0.00018673747140571812,-0.0003012673600155069,1.619524330029429e-05,-0.00014960245797732545,2.4549822636329683e-05,-3.9931525885928264e-05,6.4894702967474e-05
kill,-0.0029893647857330776,-0.0016303054915644693,0.00193716213467351,-0.0002247609236551135,0.0014272364013070398,-0.00041062931560556846,0.00013571153706470779,-0.00029721711021009,-0.00015309681236745792,-0.0004959293119426435
killed,-0.001942747951115073,-0.0006263428482214817,-0.0032622918079217703,0.0006648467721031422,0.0015128270385546005,-0.0003154092666251506,-0.0001728966047390739,1.8274617970191873e-05,-5.710564111083487e-05,-0.0004193453590393949
killing,-0.0018902545856877878,-0.0012781268238451855,0.004459440971166906,-0.0011272873055767833,-0.0001135322172186102,-8.816383486280485e-05,-0.00029069683207825266,-0.00016191145090198842,0.0009328954581033566,-3.35638543732704e-05
kills,-0.001020892628605127,-0.0006413909417789878,0.0012640840703891066,-0.00015211717834014618,0.00044959667471209915,-0.00011636206465548583,0.0002549526017225689,5.0440439843899406e-05,-0.00043702007258860466,-0.0002708038793445351
kim,-0.001256000929140437,-0.0012252341721292004,0.008814863269420747,-0.0011985152457586335,-0.0009319414905400746,0.00021609066020496855,-0.0006034313510078578,-0.00043168202285514466,-7.616516462684736e-05,-0.00029414339913858944
kind,-0.009975873804404449,-0.0032754116020546403,-0.005534389137257168,0.0026329080556611794,0.006060181119781162,-0.001554964593358487,-0.001014490442780813,0.0019895881200739955,0.00015491108999271283,-0.0005812927717835672
kindle,2.6875108808565683e-05,0.0004861029785161616,-0.001829913357665411,-0.00035941178311552904,-0.0010085105372080693,0.00033546384288243473,0.00041372975982496087,-0.0003249662768687509,7.977236649297248e-05,0.00011948292074680935
kindled,-0.002038171528307931,-0.000621743979326344,-0.0031700796411216112,0.000885357664900438,0.001937261840175124,-0.0005801756882537999,-0.0002697240970112387,-2.6828374873173944e-05,-0.0006182511620835829,-7.797088592885403e-05
kindles,-0.001317443520070318,-0.0008038943261906145,0.001375154039128349,0.00023074049138193108,0.0007766654665394537,-0.00024191446461582327,-0.00031161322547405964,-0.00024066562428544069,-0.0003551137124569185,4.5979971456757954e-05
kindliness,-0.0017696925973731555,-0.001057377720092836,-0.0005897445071309256,0.00042604059543360816,0.001500016007157899,-0.000517571539283839,-0.000283523876605251,-0.00023147285638291823,-0.0007490608322113765,6.389070159255924e-05
kindling,-0.0010937615172678195,-0.00043912489918062855,-0.002350955039154063,0.0005428186957579771,0.0011223489466818495,-0.0003928228125171494,-3.610966196728913e-05,-0.00014946454813709358,-0.00047127658368291544,-8.804657891230544e-05
kindly,-0.0021510333657276514,-0.000622374591555156,-0.005226241077317399,0.0009255232649382943,0.0018593014014861202,-0.0006031705845056729,0.00022487071016479612,-0.0005798712925628722,-0.0005561290999164859,-0.0002103761953279088
kindness,-0.004140443598382053,-0.0007667776746782042,-0.004675955982768542,0.002484147862145895,0.002604840363349978,-0.0010188958926387647,-0.000495973467513148,0.0020315043218485855,-0.0007716072303466216,-0.0003575157458041772
kindnesses,-0.0007330048156918949,-0.00026979825313801133,-0.0015965213483467077,0.0004057384249769926,0.0007936465012818621,-0.00020868135995637352,-7.847538742548953e-05,0.00011994603649412313,-0.0001266845577579763,-0.00019040851840264523
kindred,-0.001217705409732163,-0.00012750237899550936,-0.002207296647550457,0.00044223738911258097,0.000814289208387383,-0.00016132437690859875,5.763602033149532e-05,-0.0002888678360435498,0.0001657566767285139,2.4031746104479073e-05
kinds,-0.005804260539244019,-0.002352251328268967,-0.001086625802592835,0.0004816522767212422,0.0030791995962305436,-0.0008368516417091252,-0.00041845783795060144,-0.0010805261053496934,-1.022596491246808e-05,-6.494698684361177e-06
king,-0.0033315688853669144,-0.0006480528860248219,-0.006574700865135398,0.0017883460094612526,0.00282946686780325,-0.0006693495429581909,-0.00041438368928486166,0.0005595750170193889,-9.345808855798493e-06,-0.000519356805359834
kingdom,-0.006934703729790952,-0.002673648045940294,-0.00010309927484437969,0.0012402051686570476,0.0029764106310818782,-0.000930549271302362,-0.0008980013914103661,-0.0002209984092885391,-0.000755468120432759,-0.00025941104418218794
kingdomof,-0.0017360368963325714,-0.002565150214568899,0.0177310632462936,-0.004042984269622555,-0.0017730537154899834,0.0006991535901089714,0.0005386643448902676,0.001085321045468777,-4.091517066236311e-05,-0.00023396429845384508
kingdoms,-0.0019191667310760716,-0.00048396731672315716,-0.005535709257729199,0.0008840824534737047,0.002095776644935038,-0.0003889458660109533,-3.6723654013647106e-05,0.00023701297150892586,3.434208516695877e-05,-0.0004467118589520416
kingly,-0.001860294481339097,-0.0007288231674048064,0.001121723636766616,0.0001957606091087731,0.0006672291331063506,-0.00028758310398226426,-0.0003797610850763892,-5.288044153108573e-05,-0.0003266105390600889,-6.085989801209991e-05
kings,-0.0036070114641875537,-0.0009356451113575156,-0.008073270707580626,0.0018059215121179512,0.003636948639752761,-0.0007364096709212045,-0.00044665440293324346,0.0003461343248889322,0.00023088840743341822,-0.000597549902038207
kingship,-0.00090273888182857,-0.00029684655895668294,-0.0007588958471331868,0.000332515242854938,0.0005932767280236721,-0.00020784954544084434,-0.00013786402569683067,5.068088929264906e-05,-0.00025678548464920254,-0.0001332996948679026
