term_str,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9
closest,8.0716724e-08,4.5964106e-07,1.2351921e-07,1.2840512e-05,1.4780777e-06,2.4417838e-07,9.11368e-08,2.656517e-06,9.415098e-06,5.6902614e-08
marginalise,8.071667e-08,4.6028947e-07,1.2370757e-07,9.6738255e-08,6.8723075e-08,2.4420913e-07,8.193508e-08,8.99743e-08,8.195583e-08,5.7089434e-08
thisjubilee,8.0716575e-08,4.60418e-07,1.2426383e-07,9.688723e-08,6.8997345e-08,2.4520253e-07,8.252916e-08,9.1051824e-08,8.248687e-08,5.739476e-08
palatine,8.071657e-08,4.6141594e-07,1.2408883e-07,9.684494e-08,6.8720986e-08,2.444926e-07,8.219582e-08,9.0395e-08,8.1781934e-08,5.6936983e-08
protomartyr,8.071655e-08,4.596041e-07,1.2350851e-07,9.685224e-08,6.861747e-08,2.4504482e-07,2.1776934e-05,9.606083e-08,8.1314695e-08,5.6903133e-08
dilute,8.071651e-08,4.5962602e-07,1.2353591e-07,9.671143e-08,1.4604383e-05,2.441549e-07,8.16538e-08,8.97485e-08,4.483623e-06,3.631864e-06
pessimistic,8.071649e-08,4.5963702e-07,1.2352274e-07,1.5489113e-05,6.8592065e-08,2.4417355e-07,8.167499e-08,2.6490486e-06,2.1473703e-05,1.83577e-07
pretty,8.071644e-08,4.6053646e-07,1.2393551e-07,9.673576e-08,6.8607356e-08,2.4449866e-07,8.174879e-08,8.971487e-08,8.2687805e-08,5.6953155e-08
encourages,8.071641e-08,4.5967397e-07,5.5233513e-06,9.6713165e-08,1.3823814e-05,3.396315e-05,1.0686897e-05,2.6044248e-07,5.313934e-06,2.1549255e-05
pontificia,8.071638e-08,4.613425e-07,1.2351892e-07,9.6710934e-08,6.8576306e-08,5.697246e-05,8.169151e-08,8.9662066e-08,8.130564e-08,5.6905435e-08
hermit,8.071633e-08,4.5968258e-07,1.2353514e-07,1.5689646e-05,6.8587795e-08,2.4425472e-07,7.1305776e-06,7.6278324e-05,8.14115e-08,5.6897417e-08
rubric,8.071632e-08,4.5958674e-07,1.2349987e-07,9.68186e-08,6.856266e-08,6.212933e-05,8.166542e-08,8.963158e-08,8.130744e-08,5.6890215e-08
outpost,8.071632e-08,4.5968574e-07,1.2352265e-07,9.66983e-08,1.9981242e-05,2.4415885e-07,8.166602e-08,7.869252e-06,1.3119245e-06,5.691878e-08
brush,8.0716276e-08,4.5959004e-07,1.2356202e-07,9.670705e-08,6.858468e-08,2.4413563e-07,7.091723e-07,8.970647e-08,7.685967e-06,3.2940488e-06
charitably,8.0716156e-08,4.595909e-07,1.2350846e-07,9.669713e-08,8.287827e-06,2.4433913e-07,8.16666e-08,1.2162402e-06,1.1743474e-06,5.6898216e-08
undermines,8.07161e-08,4.5983546e-07,1.2354427e-07,9.6728684e-08,6.857342e-08,2.4417454e-07,8.166884e-08,8.966887e-08,1.6418234e-06,1.0908507e-05
emigration,8.0716e-08,2.3954606e-05,1.5672886e-05,9.6690236e-08,5.19826e-06,2.442229e-07,8.1658484e-08,1.7361961e-05,8.137954e-08,2.8504652e-05
homilia,8.071599e-08,4.5970896e-07,1.2352932e-07,6.121969e-05,6.859924e-08,2.442032e-07,8.16932e-08,8.964513e-08,8.131361e-08,5.6904057e-08
philippian,8.071588e-08,4.596816e-07,1.2351165e-07,1.2300692e-05,9.860323e-06,2.441743e-07,5.04688e-05,8.964458e-08,7.1476397e-06,5.689324e-08
munus,8.0715864e-08,4.5966013e-07,1.2354695e-07,6.609678e-06,4.1663563e-05,1.683361e-05,8.1669484e-08,8.963819e-08,8.130938e-08,5.691707e-08
diploma,8.071585e-08,4.5959345e-07,1.2351637e-07,9.675276e-08,6.856861e-08,3.8316495e-05,8.16489e-08,8.964254e-08,8.135679e-08,5.696665e-08
americaon,8.07158e-08,4.5974312e-07,1.2371878e-07,9.675375e-08,2.9870454e-05,2.4420171e-07,8.168665e-08,8.968039e-08,8.1306794e-08,5.69129e-08
indivisibility,8.0715786e-08,4.595873e-07,1.235215e-07,9.671161e-08,6.860004e-08,7.637435e-06,8.165846e-08,8.964731e-08,8.130547e-08,1.1359458e-05
patch,8.071569e-08,4.596214e-07,1.2353398e-07,9.67188e-08,7.018496e-08,2.4431768e-07,1.2437525e-06,8.969469e-08,1.3536812e-05,5.6905055e-08
rainbow,8.071567e-08,4.596787e-07,1.2353884e-07,9.669876e-08,6.856778e-08,2.4416585e-07,2.7589524e-05,8.9662855e-08,1.1732054e-06,5.689758e-08
exemplarity,8.071566e-08,4.5966607e-07,1.2381379e-07,9.6772474e-08,7.2256394e-06,2.4434894e-07,8.165541e-08,7.4388254e-06,2.8077964e-06,5.7040413e-08
manuel,8.071559e-08,4.6633846e-05,1.4724546e-05,9.672018e-08,6.8588754e-08,2.4423022e-07,8.1664744e-08,2.983815e-05,3.1568376e-05,5.690453e-08
overestimate,8.0715495e-08,4.596941e-07,1.2369402e-07,1.346787e-05,6.8654025e-08,2.4430307e-07,6.019234e-07,8.964614e-08,8.135104e-08,5.695117e-08
journeying,8.071547e-08,7.962599e-06,1.2352487e-07,9.685591e-08,9.476263e-06,2.4415053e-07,2.0223437e-05,2.5921238e-06,3.7315e-05,5.6901925e-08
worshiper,8.071544e-08,4.5968036e-07,1.2350606e-07,5.5768614e-06,6.857712e-08,2.4420697e-07,5.513978e-06,8.9642896e-08,3.5712535e-06,5.6897523e-08
incorruptibility,8.071542e-08,4.596012e-07,1.2350286e-07,1.606393e-05,6.8559636e-08,2.4416437e-07,8.1768775e-08,8.963312e-08,8.13068e-08,5.6896752e-08
antioch,8.071539e-08,0.0008255578,1.2352258e-07,6.407175e-05,7.390482e-05,0.00010048558,4.5715566e-05,8.413931e-06,8.131948e-08,5.6896344e-08
decorative,8.071538e-08,4.5962602e-07,4.124532e-06,9.671153e-08,5.7373595e-06,8.0106514e-07,8.166574e-08,8.97139e-08,3.2594749e-06,5.6917344e-08
mundi,8.071536e-08,4.7598937e-07,1.2352857e-07,1.4891069e-05,7.905151e-06,4.477601e-05,1.38341475e-05,1.32049e-05,8.130938e-08,2.4973226e-06
plenty,8.0715346e-08,4.5968224e-07,1.2352619e-07,9.670549e-08,7.8236035e-08,2.44151e-07,9.464447e-06,8.966064e-08,2.4891682e-05,7.826025e-06
exacting,8.071525e-08,4.596475e-07,1.2361382e-07,1.2451499e-05,8.498242e-07,2.2612008e-05,8.167636e-08,8.9641226e-08,8.130904e-08,7.511427e-06
presidency,8.071508e-08,4.5984777e-07,5.224811e-05,9.670477e-08,7.981012e-08,5.560313e-05,8.166162e-08,1.8557748e-05,8.132162e-08,2.2610828e-05
godparent,8.071507e-08,4.5960724e-07,1.2350073e-07,9.67023e-08,4.525542e-06,2.4415564e-07,3.5103913e-05,8.963588e-08,8.133914e-08,5.6897946e-08
pontus,8.0715004e-08,7.660138e-05,1.235045e-07,9.689373e-08,6.8565555e-08,2.442285e-07,8.1665505e-08,8.9632984e-08,8.131268e-08,5.690877e-08
setting,8.0714976e-08,4.5971498e-07,1.2352804e-07,0.000110473826,7.912014e-05,2.2378877e-05,3.0117251e-05,6.173016e-05,2.3936896e-05,7.762544e-05
beating,8.0714926e-08,4.5968247e-07,1.2354425e-07,7.682564e-06,6.857471e-08,2.4414885e-07,1.9180929e-05,1.0686284e-06,4.465963e-05,5.6902138e-08
threshold,8.0714926e-08,4.938725e-07,5.307903e-05,0.00013246918,8.188498e-05,2.4416875e-07,0.0001544475,0.00031038854,9.622755e-08,6.363484e-05
institutionis,8.07149e-08,4.5964697e-07,1.2349915e-07,9.67029e-08,1.959658e-05,1.1877285e-05,8.164834e-08,8.9637275e-08,8.1310525e-08,5.6895193e-08
susanna,8.071488e-08,4.6061405e-07,1.2355511e-07,1.1244255e-05,1.950944e-05,2.4414678e-07,8.1681776e-08,8.968038e-08,1.43853185e-05,5.689105e-08
remission,8.071488e-08,4.5960522e-07,1.2350343e-07,6.609564e-05,6.856946e-08,0.0001596913,2.4180797e-05,8.964928e-08,8.130963e-08,5.6893803e-08
dwelt,8.0714855e-08,4.5972453e-07,1.2352093e-07,3.434328e-05,4.6413497e-06,2.441641e-07,7.225319e-05,8.985859e-08,8.131954e-08,5.6905527e-08
sunset,8.0714685e-08,4.5959155e-07,1.2350789e-07,9.6698585e-08,6.8567985e-08,2.441669e-07,3.0341585e-05,8.9663104e-08,1.0369029e-05,5.689207e-08
bruise,8.071462e-08,4.5965476e-07,1.2350593e-07,2.005458e-05,6.856922e-08,2.442105e-07,1.9040956e-05,8.9641716e-08,5.4927805e-06,5.6894013e-08
formalism,8.0714514e-08,4.595909e-07,1.2350398e-07,5.810111e-06,6.85821e-08,3.2779863e-05,8.166297e-08,8.964012e-08,9.648634e-06,5.691938e-08
parliamentary,8.07145e-08,4.596541e-07,5.046565e-05,9.670054e-08,6.856659e-08,2.441838e-07,8.1669555e-08,8.963775e-08,8.131764e-08,6.118766e-05
crossing,8.0714486e-08,4.5979255e-07,1.2383934e-07,9.6745204e-08,6.858164e-08,2.4422832e-07,1.3007209e-05,8.966326e-08,1.23703e-05,5.6969903e-08
beati,8.0714464e-08,6.777769e-05,1.2356101e-07,9.6728606e-08,6.858653e-08,2.442551e-07,8.16941e-08,2.5534253e-05,8.135808e-08,5.6901055e-08
inevitability,8.0714365e-08,4.596294e-07,1.2358865e-07,9.671188e-08,6.8568234e-08,2.5033694e-06,2.3662308e-06,8.964812e-08,1.7984732e-06,7.818125e-06
bleed,8.071434e-08,4.5971933e-07,9.188561e-06,9.669697e-08,6.85661e-08,2.4414052e-07,8.166332e-08,8.96455e-08,2.5709589e-05,5.6914427e-08
foreshadowing,8.071432e-08,4.5963435e-07,1.2352338e-07,2.6653126e-05,6.858748e-08,2.4414558e-07,6.1208334e-06,8.9633e-08,8.130994e-08,5.690424e-08
administers,8.071432e-08,4.60063e-07,1.235082e-07,9.670349e-08,9.485794e-06,2.446745e-07,8.1685165e-08,8.964371e-08,8.1311356e-08,5.6921852e-08
summons,8.071429e-08,5.2951487e-05,1.2352716e-07,1.0807148e-05,4.4984732e-05,3.4940964e-05,4.1409756e-05,9.0440814e-08,6.135008e-05,2.599187e-05
francisco,8.071425e-08,4.59635e-07,5.0352293e-05,9.674241e-08,7.634552e-06,2.4418904e-07,1.0524733e-05,8.889697e-05,1.2297279e-05,8.185163e-07
polish,8.071413e-08,4.5963415e-07,0.0011906133,1.1159303e-05,6.8573e-08,2.4418856e-07,3.70903e-05,0.0002552031,4.1284144e-07,5.6895598e-08
reporting,8.0714095e-08,4.601504e-07,1.2355342e-07,9.6701385e-08,6.856571e-08,2.9050394e-05,8.164925e-08,8.964041e-08,8.132112e-08,1.075861e-05
bargaining,8.0714045e-08,4.5958598e-07,1.2351205e-07,9.669391e-08,6.8562294e-08,2.4417625e-07,8.166102e-08,8.963557e-08,5.2091636e-06,5.9925874e-06
assumed,8.071404e-08,4.5959402e-07,1.235116e-07,9.682566e-08,6.859592e-08,2.4447644e-07,5.8905803e-06,8.141482e-06,8.1310624e-08,5.6916637e-08
isin,8.071402e-08,4.5960414e-07,1.2352899e-07,1.0785559e-05,2.3396044e-06,2.441417e-07,8.166122e-08,8.964275e-08,1.8038088e-06,5.6913855e-08
macedonia,8.07139e-08,6.742103e-05,5.2444455e-05,9.67013e-08,6.858729e-08,2.4415706e-07,8.167613e-08,2.6748332e-06,9.293663e-06,5.6921525e-08
canonization,8.071389e-08,0.00011357819,1.6134065e-05,9.67025e-08,3.269803e-05,2.4343168e-05,1.03334105e-05,0.00034007055,1.3324258e-05,5.689483e-08
horrify,8.071387e-08,4.5971325e-07,1.2356294e-07,9.671887e-08,6.8561974e-08,2.441877e-07,8.169561e-08,8.964773e-08,9.090416e-06,4.9239097e-06
delegated,8.0713825e-08,5.2509124e-05,1.2352403e-07,9.6710174e-08,6.8575055e-08,2.9400117e-05,8.166807e-08,8.963145e-08,8.13045e-08,5.68934e-08
maggiore,8.0713825e-08,4.7126719e-07,1.350324e-07,9.6806e-08,6.86072e-08,2.4444884e-07,8.166155e-08,1.8677787e-05,8.339655e-08,5.690201e-08
sailor,8.0713804e-08,4.596444e-07,1.2444681e-07,9.673297e-08,6.8581045e-08,1.5291196e-05,8.1658364e-08,2.872589e-05,7.674415e-06,5.6907815e-08
penitence,8.0713804e-08,4.5961514e-07,1.2350546e-07,0.00015028294,6.856381e-08,2.443512e-07,1.0417567e-05,8.964199e-08,4.9549835e-06,5.6891402e-08
infancy,8.07138e-08,4.596025e-07,1.235218e-07,4.4761502e-05,9.752215e-06,2.4416892e-07,2.9562161e-05,8.967629e-08,8.1312656e-08,1.7307175e-07
tightly,8.071375e-08,4.5959644e-07,1.2367335e-07,9.670239e-08,6.860035e-08,2.441736e-07,5.8310948e-06,8.9719386e-08,8.444975e-06,3.9516326e-06
prefigure,8.071371e-08,4.597058e-07,1.237995e-07,2.8028771e-05,3.3798476e-06,2.4419393e-07,3.6576766e-05,8.9674366e-08,8.1325794e-08,5.6942056e-08
enliven,8.071364e-08,4.6415886e-07,1.6157281e-06,1.1679781e-05,0.00011421734,2.442422e-07,6.117503e-05,0.00018347203,2.491302e-06,8.963298e-06
luc,8.071363e-08,0.00022525727,1.2353972e-07,1.6685157e-05,7.16061e-05,2.4414686e-07,0.00010884001,8.963861e-08,8.1310574e-08,5.689836e-08
mali,8.07136e-08,4.2322827e-06,0.00011685274,9.668403e-08,6.856563e-08,2.4413222e-07,8.166739e-08,8.9638704e-08,1.1961392e-07,5.8091565e-08
competency,8.071359e-08,4.596075e-07,1.4500759e-05,9.669647e-08,6.857264e-08,0.0001486658,8.164939e-08,8.965334e-08,8.130676e-08,1.9534627e-05
granary,8.0713534e-08,4.596356e-07,1.3741947e-05,9.670291e-08,1.3178992e-06,2.4438617e-07,8.166393e-08,8.964304e-08,7.9434875e-07,5.689724e-08
dusty,8.071351e-08,4.5967582e-07,1.2389039e-07,9.6718416e-08,6.861358e-08,2.44146e-07,8.2052466e-08,8.979106e-08,8.242368e-08,5.6965153e-08
le,8.071344e-08,0.0130335335,1.2351354e-07,9.910791e-06,6.8573684e-08,4.0506504e-05,8.166568e-08,8.963952e-08,8.130832e-08,5.6898156e-08
youngster,8.071343e-08,4.5959288e-07,1.2350053e-07,9.670357e-08,8.9689756e-08,2.4414456e-07,8.16765e-08,8.719232e-06,1.3226167e-05,5.6895704e-08
poland,8.0713406e-08,4.5966027e-07,0.0011448214,9.671402e-08,6.861387e-08,2.4418748e-07,7.013672e-05,0.00086626696,2.5807054e-07,1.1638579e-06
mortally,8.071339e-08,4.5963637e-07,1.2383443e-07,3.8611724e-06,6.8603995e-08,2.4443727e-07,8.167104e-08,8.968516e-08,3.990367e-06,5.6965117e-08
virus,8.071339e-08,4.5959854e-07,1.2351089e-07,9.671265e-08,6.857085e-08,2.4418534e-07,4.0197065e-06,8.963547e-08,3.8817892e-05,2.5039106e-05
hired,8.071332e-08,4.5965544e-07,1.2350617e-07,5.2499145e-06,2.6347209e-06,2.4414138e-07,5.147267e-06,8.963842e-08,8.1317985e-08,5.6894116e-08
consultor,8.0713235e-08,4.5972516e-07,1.2350775e-07,9.6710615e-08,6.8629042e-06,2.4481608e-07,8.167014e-08,8.972046e-08,8.1328324e-08,5.6892414e-08
leprosy,8.07132e-08,4.5970444e-07,1.2356647e-07,9.669588e-08,2.1908984e-06,2.441512e-07,8.1661106e-08,2.6827565e-05,5.7236368e-05,5.6900202e-08
british,8.071319e-08,7.132505e-05,0.00014576955,9.6716384e-08,6.85765e-08,2.4414635e-07,8.612375e-07,8.964523e-08,1.3858408e-06,5.6900223e-08
hesitant,8.0713164e-08,4.5961568e-07,1.2352305e-07,8.824565e-06,6.0391367e-06,2.442692e-07,1.1597932e-05,1.1544668e-07,1.2167604e-05,5.691463e-08
vernacular,8.071316e-08,4.5961613e-07,1.2351809e-07,9.6791304e-08,6.856607e-08,0.0001712363,8.16622e-08,8.964066e-08,8.1308904e-08,5.6895253e-08
schismatic,8.071316e-08,4.5961164e-07,1.2350128e-07,9.6689206e-08,6.856206e-08,3.5360114e-05,8.16545e-08,8.963183e-08,8.1309985e-08,5.6889984e-08
prays,8.071313e-08,9.1340075e-07,2.455964e-06,1.7604592e-05,1.6471373e-05,2.4419296e-07,9.614362e-05,1.0545278e-05,1.2243488e-05,5.690381e-08
adolescent,8.071313e-08,4.596135e-07,1.2351117e-07,3.8841605e-05,6.908073e-05,7.2704097e-06,1.1706273e-07,3.7268615e-05,3.343479e-05,4.4370852e-05
cracow,8.071308e-08,4.5966095e-07,2.2798784e-05,5.247113e-06,6.858087e-08,2.442093e-07,8.1653994e-08,8.964521e-08,8.130556e-08,5.6893008e-08
shocking,8.071305e-08,4.5961283e-07,1.2356251e-07,9.669592e-08,6.857113e-08,2.441313e-07,7.628978e-06,8.963954e-08,1.5319036e-06,1.8622643e-06
dreamt,8.0713e-08,4.595956e-07,1.2357789e-07,9.6706984e-08,6.8571886e-08,2.4414695e-07,8.165464e-08,8.966825e-08,1.0749053e-05,5.689602e-08
marcelo,8.071289e-08,4.5971274e-07,7.468354e-06,9.6963305e-08,6.8587624e-08,2.4428152e-07,8.1763176e-08,8.978379e-08,6.7355136e-06,5.711437e-08
mahatma,8.071277e-08,4.596377e-07,1.2383138e-07,9.67093e-08,6.8604876e-08,2.4413114e-07,8.170892e-08,8.96338e-08,8.1310674e-08,2.5198091e-05
transition,8.0712745e-08,4.597419e-07,1.2889292e-05,1.6287515e-05,6.858191e-08,1.9063149e-05,5.3771987e-06,2.1707565e-05,2.5690767e-06,0.00012304717
lifeis,8.071268e-08,4.5971314e-07,1.2352945e-07,1.3155585e-05,1.6551336e-06,2.442137e-07,8.166633e-08,8.966567e-08,8.135873e-08,5.6922197e-08
sanctam,8.071267e-08,4.9785212e-05,1.2362162e-07,1.5774664e-05,6.858196e-08,2.444002e-07,8.169909e-08,8.963817e-08,8.13033e-08,5.6924495e-08
ofhope,8.071264e-08,4.5965322e-07,1.2397196e-07,9.692731e-08,6.8747106e-08,2.4414302e-07,8.2284934e-08,9.0197396e-08,8.1834926e-08,5.6987666e-08
alfonso,8.071262e-08,4.6118e-07,1.9874872e-06,7.905712e-06,6.8594396e-08,4.9913095e-05,8.168297e-08,4.6255413e-05,8.131045e-08,5.6908352e-08
beatitude,8.071257e-08,0.0019778893,1.235341e-07,3.8997474e-05,0.00015764167,2.4416013e-07,0.00023785855,6.05039e-05,0.0002431246,5.6903872e-08
undivided,8.071254e-08,4.719192e-05,1.2351568e-07,4.5145614e-05,9.463497e-05,2.495718e-05,5.882963e-06,1.9255522e-06,8.131145e-08,5.6894077e-08
col,8.071253e-08,8.1177495e-05,1.2362577e-07,0.0001064022,2.5168797e-06,2.4419526e-07,5.721612e-05,3.1645657e-05,8.1310766e-08,5.6922367e-08
irrigate,8.0712496e-08,4.5960928e-07,1.2350888e-07,9.6739306e-08,6.85935e-08,1.1604309e-05,2.0283851e-05,1.14641025e-05,1.6850818e-06,5.690113e-08
predispose,8.071247e-08,4.597607e-07,1.2353595e-07,2.1058451e-05,6.857816e-08,2.4414342e-07,4.269365e-06,8.9658975e-08,8.131213e-08,2.600185e-06
ugliness,8.071246e-08,4.596047e-07,1.2350066e-07,9.670504e-08,6.856642e-08,3.415195e-06,2.390376e-06,8.964773e-08,5.1854395e-06,5.6902408e-08
proposes,8.071246e-08,4.5959519e-07,1.2352184e-07,1.6824986e-05,6.857919e-08,7.0691253e-06,4.0076857e-06,8.9647145e-08,8.132865e-08,3.2741345e-06
geographic,8.071242e-08,4.5969952e-07,1.235922e-07,9.67237e-08,6.85879e-08,8.638331e-06,8.165678e-08,3.4599927e-06,8.2514724e-08,2.2557213e-05
upbuilding,8.0712375e-08,2.6902023e-06,1.2367222e-07,2.5114514e-06,1.6260296e-05,2.441722e-07,8.166253e-08,8.9642135e-08,8.132381e-08,5.694131e-08
attestation,8.071234e-08,4.5967738e-07,9.879295e-06,7.832142e-06,6.858297e-08,2.008601e-05,8.166956e-08,1.4603003e-05,8.130929e-08,5.6896404e-08
beneficiary,8.071232e-08,4.595917e-07,6.463009e-06,1.1849241e-05,8.76327e-06,3.6861459e-06,8.1663266e-08,5.3493267e-07,7.2008634e-06,5.648504e-05
technological,8.071218e-08,4.603076e-07,1.2352724e-07,9.156731e-06,6.858515e-08,2.4537636e-07,8.1672745e-08,8.966674e-08,8.132195e-08,0.00044999603
preferred,8.0712134e-08,4.5968753e-07,1.235582e-07,9.676317e-08,2.2892684e-06,1.6617803e-05,8.167255e-08,8.9716195e-08,1.2525667e-05,5.694454e-08
littleness,8.071206e-08,4.5961784e-07,1.2352598e-07,9.670877e-08,6.856637e-08,2.4414086e-07,1.4758343e-05,8.964111e-08,6.4457876e-05,5.690278e-08
lake,8.0712056e-08,4.5969134e-07,9.769869e-05,9.669612e-08,6.85766e-08,2.44279e-07,3.1668227e-05,1.5405485e-05,6.3724e-05,9.955339e-06
chairman,8.071201e-08,4.604261e-07,1.2420622e-07,9.6696496e-08,4.240455e-06,5.046695e-05,8.1673285e-08,8.972878e-08,8.131849e-08,5.824953e-05
promulgation,8.071199e-08,3.8906306e-05,1.2355237e-07,9.672513e-08,1.4782761e-06,0.00031479914,8.167651e-08,1.3225031e-05,8.131658e-08,1.2588324e-05
forgiving,8.071195e-08,4.59736e-07,1.2351238e-07,1.3206106e-06,7.3347487e-06,2.441555e-07,5.9743697e-06,8.963482e-08,5.250769e-05,5.689589e-08
grouping,8.071189e-08,4.5959752e-07,1.2351535e-07,5.7267375e-06,6.858071e-08,9.593959e-05,8.1659145e-08,8.963659e-08,8.130809e-08,2.4077988e-05
celebration,8.0711885e-08,0.0001492722,0.0003692484,0.00060101517,0.0007009977,0.00091568637,0.0014160636,0.0019403758,4.6714784e-05,8.393777e-05
meekness,8.071178e-08,4.5967604e-07,1.23517e-07,9.6712384e-08,2.1876014e-05,2.442141e-07,3.3793043e-05,8.966937e-08,0.00020142402,5.6896347e-08
thecommunion,8.071173e-08,4.5965677e-07,1.2351678e-07,9.6697676e-08,5.743826e-06,2.44137e-07,4.029552e-06,8.96508e-08,8.1325084e-08,5.6893317e-08
chalice,8.071168e-08,1.389473e-05,1.2352292e-07,1.5835108e-06,6.858563e-08,2.443029e-07,7.591013e-05,8.966926e-08,8.131081e-08,5.6895e-08
reflective,8.0711615e-08,4.5964e-07,1.2352417e-07,1.3523005e-05,1.979326e-06,2.4415547e-07,8.166794e-08,4.567595e-06,8.1345455e-08,5.691114e-08
pacem,8.071161e-08,7.610603e-05,1.2363058e-07,7.3610645e-06,6.8571914e-08,2.4425447e-07,8.167268e-08,8.964619e-08,8.131073e-08,0.00012567123
grows,8.0711565e-08,1.5560634e-05,1.235413e-07,3.690936e-05,5.446852e-05,2.4417295e-07,1.70113e-05,9.301604e-06,0.00010796559,9.923485e-06
parish,8.071156e-08,4.609419e-07,1.2451386e-07,1.0035194e-07,0.0013460432,0.0004354335,0.00013388845,0.0015327604,0.00049317314,5.690298e-08
bythe,8.071156e-08,2.8119963e-05,1.2355281e-07,2.6159189e-05,1.6307498e-05,2.4418824e-07,8.77794e-06,1.4978416e-05,8.131717e-08,1.7404931e-05
closed,8.071152e-08,9.474678e-06,1.2354435e-07,9.6710856e-08,6.857713e-08,7.89081e-06,8.585345e-06,8.964393e-08,0.00013787534,1.5750458e-05
loved,8.07115e-08,6.132229e-06,9.9743156e-05,9.670613e-08,6.857307e-08,2.521907e-07,0.00011806703,0.00037144782,8.1627455e-05,4.8004225e-05
verifiable,8.071145e-08,4.5959604e-07,1.2351573e-07,9.6796114e-08,6.8572255e-08,2.4413106e-07,8.1726476e-08,8.969579e-08,8.1310176e-08,7.956816e-06
virginal,8.0711445e-08,4.5961127e-07,1.2350311e-07,0.00011314111,6.857753e-08,2.4418233e-07,7.527234e-05,8.980807e-08,8.130539e-08,5.6892755e-08
substantiate,8.0711445e-08,4.5962014e-07,4.6151313e-06,9.672403e-08,6.858536e-08,1.7523424e-05,8.1682785e-08,8.9649966e-08,8.130814e-08,5.691678e-08
impervious,8.071144e-08,4.5959507e-07,1.2350363e-07,6.5866825e-06,6.8608216e-08,2.4415095e-07,8.167713e-08,1.4415687e-07,9.103526e-06,5.68961e-08
annotation,8.0711416e-08,4.5960667e-07,1.2349996e-07,9.6754505e-08,6.857878e-08,2.4441542e-07,4.2214765e-06,8.966229e-08,8.134507e-08,5.6916743e-08
focolare,8.07114e-08,1.3655986e-05,1.2352164e-07,9.669418e-08,6.8575474e-08,2.441409e-07,8.1661575e-08,9.75802e-05,8.13223e-08,5.69041e-08
collectio,8.071134e-08,4.596401e-07,1.2350843e-07,2.4655674e-05,6.85897e-08,2.4435005e-07,8.166618e-08,8.963677e-08,8.130357e-08,5.6892393e-08
settler,8.0711295e-08,4.597589e-07,1.2424688e-07,9.675347e-08,1.2534691e-05,2.4414086e-07,8.169135e-08,9.0208616e-08,8.131942e-08,5.6989933e-08
gabon,8.071117e-08,4.6013554e-07,1.2417247e-07,9.66858e-08,6.3730564e-05,2.441783e-07,8.166508e-08,8.965664e-08,8.133393e-08,6.593778e-06
scholarship,8.07111e-08,4.726163e-05,1.2355393e-07,9.6715375e-08,6.85915e-08,0.00018274089,8.165193e-08,2.3256325e-05,8.131219e-08,5.6910473e-08
num,8.071106e-08,4.3199907e-05,1.2354566e-07,9.801277e-06,6.856788e-08,2.443661e-07,2.0183159e-05,8.963564e-08,8.131149e-08,5.6897594e-08
ieronymos,8.0711054e-08,4.7955245e-07,1.2547495e-07,9.6689206e-08,6.860936e-08,2.4443602e-07,8.179819e-08,8.9823885e-08,8.2091056e-08,5.732228e-08
hoped,8.0711004e-08,8.1740745e-06,1.2424405e-07,9.672879e-08,4.6940463e-06,2.4443355e-07,8.17533e-08,8.9686516e-08,8.132174e-08,5.7048748e-08
unforgettable,8.0711e-08,4.5978584e-07,0.0002516995,3.7959649e-06,1.8973564e-06,2.4417471e-07,2.0409736e-05,0.00021391806,8.1320366e-08,4.3453716e-07
fertility,8.071093e-08,4.5967113e-07,1.2351039e-07,7.2717834e-05,6.8575325e-08,2.5238015e-07,6.077841e-06,8.964661e-08,8.132094e-08,3.0467581e-05
somebody,8.0710926e-08,4.5969495e-07,1.2353378e-07,5.22238e-06,6.856614e-08,2.4419728e-07,8.166565e-08,8.9637986e-08,1.7582195e-05,5.6908082e-08
rites,8.07109e-08,4.596461e-07,1.2351083e-07,9.6767e-08,6.856835e-08,4.5341607e-05,9.575827e-06,8.964035e-08,8.1307306e-08,5.6890958e-08
complacency,8.07109e-08,4.5967647e-07,1.2353618e-07,9.669859e-08,1.7571188e-05,2.441535e-07,8.165869e-08,8.9637275e-08,2.7555761e-05,5.69183e-08
corresponds,8.0710855e-08,4.5962605e-07,1.384182e-07,3.431976e-05,6.858952e-08,3.0916224e-05,7.589299e-06,2.023281e-06,8.131611e-08,1.3456942e-05
credible,8.0710834e-08,7.972107e-06,1.2352834e-07,9.690428e-08,0.00014921489,2.0472718e-05,1.8604064e-06,0.00013126286,6.4366184e-05,2.0321264e-05
knight,8.0710784e-08,4.5973246e-07,1.2354039e-07,9.670315e-08,6.859544e-08,7.4638585e-05,8.166778e-08,0.00023419053,7.170091e-06,5.6897125e-08
homework,8.071075e-08,4.5971512e-07,1.2363655e-07,9.686508e-08,6.869537e-08,2.4426825e-07,8.238156e-08,8.981354e-08,8.282766e-08,5.6909105e-08
built,8.071075e-08,4.597757e-07,1.2350932e-07,3.7036423e-07,6.856776e-08,2.4415291e-07,7.826716e-06,1.8608098e-06,8.1367205e-08,5.6900717e-08
plurality,8.0710564e-08,4.5965294e-07,1.2354334e-07,2.0998732e-05,2.1207625e-05,9.359046e-06,8.1661604e-08,4.8116117e-06,8.130973e-08,2.8265662e-05
