doc_id,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9
pope_leo_xiii__fidentem_piumque_animum,8.971529458344155e-05,8.971053775073597e-05,8.971056518192592e-05,0.06470499554414892,8.971260442010625e-05,8.968733412346628e-05,0.3246974237548853,0.6099696229047427,8.97088819100412e-05,8.97125782531383e-05
pope_leo_xiii__fin_dal_principio,0.08552201069752711,6.960906991446626e-05,0.2978055773350441,6.960869228088972e-05,6.961151516913662e-05,6.959222774649406e-05,0.5829507483362135,6.961030251248265e-05,0.0333040240114161,6.960781217557007e-05
pope_leo_xiii__grande_munus,0.262522970203226,7.317119696490257e-05,7.317325579999832e-05,0.014363777846351409,7.317314188740445e-05,7.315378281434604e-05,0.4844752358395133,7.317571858435316e-05,0.019208797998765775,0.21906337101609244
pope_leo_xiii__graves_de_communi_re,4.6438506058282564e-05,0.13218213489135136,0.19911173158961257,4.643933941796922e-05,0.1563447538051616,4.6425663408328574e-05,0.5120827594726962,4.643856065084619e-05,4.643850261767606e-05,4.6439669024994476e-05
pope_leo_xiii__gravissimas,0.27335514063720595,0.000393831191109392,0.00039382576555648007,0.00039376421630942166,0.23429300073137607,0.0003937016780759575,0.4582624881056994,0.0003937807447523355,0.0003938026196344322,0.03172666431028052
pope_leo_xiii__humanum_genus,2.9281778559802633e-05,2.9281971997687853e-05,0.1803020586159385,2.9281524210141796e-05,0.3443193434345041,2.9275119011353666e-05,0.4145409266229974,2.9282130198122603e-05,2.9280622315787204e-05,0.06066198818026701
pope_leo_xiii__iampridem,0.09552240542701594,7.481473524912948e-05,0.06490678690757154,7.481694680524892e-05,0.039816181586376245,7.479568112674664e-05,0.7382068699868105,7.48129494207913e-05,7.481701986296132e-05,0.061173698759761024
pope_leo_xiii__immortale_dei,2.471569387167961e-05,2.471671402073165e-05,0.2260245900053387,2.471622402371115e-05,0.44945587660426073,2.4709824222327816e-05,0.2791358708314615,2.4716080899022692e-05,2.4715816689524916e-05,0.04523537220521198
pope_leo_xiii__in_amplissimo,0.07002899975191405,0.00024398358608437013,0.16430115014873023,0.00024398324682284902,0.00024397525089423666,0.0002439030339877466,0.7639620728050371,0.00024396934572290714,0.00024398804859520866,0.00024397478221133901
pope_leo_xiii__in_ipso,0.0929124615514677,0.030450607151548275,0.06897759253294822,0.00013353743396997221,0.05612724810762893,0.00013351183728699896,0.6793223599009248,0.00013354170642261278,0.03476618910301276,0.03704295067478964
pope_leo_xiii__in_plurimis,3.499833104588261e-05,0.011659539751889825,0.01444113298427146,0.07572866361832713,0.26751918431376814,3.503003663666407e-05,0.49332404124855245,0.0009111660950503591,3.4999565840224246e-05,0.136311244054618
pope_leo_xiii__inimica_vis,0.00017127357937089647,0.030531539011346857,0.23565305111255033,0.00017127130316532473,0.03512956325651184,0.00017123396536786176,0.6342891590542316,0.00017127057166186726,0.00017127809012111076,0.06354036005567229
pope_leo_xiii__inscrutabili_dei_consilio,5.6737856210584063e-05,5.673811042512769e-05,0.09793266348039152,0.010716048895100966,0.1684937100095903,5.6722490008542636e-05,0.6887702357812499,5.673860963730254e-05,5.673657147732294e-05,0.03380366819590842
pope_leo_xiii__insignes,0.06615760638657915,0.0068740704916076525,0.02452195058108632,7.296015801446529e-05,7.296099029674735e-05,7.294128624275692e-05,0.7424745118864277,0.05936910777683147,0.016074601827080575,0.08430928861583323
pope_leo_xiii__iucunda_semper_expectatione,7.139333188262048e-05,7.139556731719839e-05,7.139744717318873e-05,0.06340139523551562,7.139765419001129e-05,7.137822034793032e-05,0.41987246486200874,0.5162263840795603,7.139463195222189e-05,7.139897005219086e-05
pope_leo_xiii__laetitiae_sanctae,7.009256755097706e-05,0.02219898599765502,0.06878455667571194,0.061136129646884536,0.058749582758647625,7.007729240021453e-05,0.6250995414072265,0.1637508421300345,7.00945797122484e-05,7.009694417660631e-05
pope_leo_xiii__libertas_praestantissimum__a,2.3624010253517598e-05,2.3624761743509212e-05,0.3486774840380233,2.3624557931636837e-05,0.5303925296683958,2.3621563327321632e-05,0.11682144027413659,2.3624555677074978e-05,2.362412063507692e-05,0.00396680244987608
pope_leo_xiii__licet_multa,0.0626947049012552,0.00017275372078466954,0.21824088639194827,0.00017275033216584672,0.11897451262090482,0.00017274089828808354,0.5990533872309537,0.00017275185353561498,0.00017274976248513653,0.0001727622876787949
pope_leo_xiii__litteras_a_vobis,0.1445801882098928,0.00013758542709573963,0.020872236173971336,0.00013758037487716373,0.10297979796119923,0.0001375641129104139,0.63153821706199,0.00013758193466441903,0.03536401648377901,0.06411523225961997
pope_leo_xiii__longinqua,0.07455763137059798,0.020922908475314795,0.08623111729897215,4.270902965263494e-05,0.2114897754865564,4.2708729271535174e-05,0.5239076359168158,4.27093285653261e-05,4.27104495713519e-05,0.08272009391468194
pope_leo_xiii__magnae_dei_matris,5.14763548926346e-05,5.1481262983621056e-05,0.01539000357182726,0.07053855764228824,5.1482691451762254e-05,5.146729620024012e-05,0.4819983949846388,0.43176417663263705,5.147883480513521e-05,5.148072827521943e-05
pope_leo_xiii__magni_nobis,0.4623276330833376,0.00027554966869839455,0.1104209111560727,0.0002755337139183408,0.0002755589602470215,0.00027548395996676383,0.42532267100336546,0.0002755571375818129,0.0002755496477533568,0.0002755516690585027
pope_leo_xiii__militantis_ecclesiae,0.04874788290864724,7.560767982900846e-05,0.3208742940029999,7.560442849624481e-05,0.029387039878895033,7.558631307250017e-05,0.5878466891883007,7.560622317695742e-05,7.56062398724089e-05,0.01276608313671002
pope_leo_xiii__mirae_caritatis,3.5294426922152474e-05,3.529654792411987e-05,0.03926186581863614,0.05502947120994006,0.08806882065293702,3.528653210126815e-05,0.3327119843361568,0.4463558323939867,3.529567417355013e-05,0.03843085240722234
pope_leo_xiii__misericors_dei_filius,0.12764615954373526,3.616169914128191e-05,3.616282616640099e-05,3.616059931594557e-05,0.0701557968732022,3.616096417287366e-05,3.616396172877549e-05,0.4359358448076183,3.616061688249917e-05,0.3660452281080363
pope_leo_xiii__nobilissima_gallorum_gens,6.68631363147177e-05,6.686340619376086e-05,0.1428069111709888,6.686162655700644e-05,0.1744333571314815,6.687343119995066e-05,0.6217475343478074,6.686145130649148e-05,6.686064489005353e-05,0.06061101365326023
pope_leo_xiii__octobri_mense,5.1824922924118406e-05,5.182579588073767e-05,0.024063367432419876,0.03763503846330748,5.182905928786694e-05,5.181379602370287e-05,0.5623372453734874,0.37565340108567796,5.1824583313910355e-05,5.182948767693852e-05
pope_leo_xiii__officio_sanctissimo,0.0022137492725098056,3.283812363877618e-05,0.14799254338625434,3.2838497431981666e-05,0.2296060767873931,3.283557934540265e-05,0.5576477750696879,3.2839767448014e-05,3.2837874677171604e-05,0.062375665641613606
pope_leo_xiii__omnibus_compertum,0.344864031729996,0.00022178335256856674,0.00022178856399311344,0.00022180144409687024,0.0002217809302852644,0.00022173762392769345,0.6179780160537847,0.00022179851055548414,0.0002217938062504429,0.035605467984541846
pope_leo_xiii__orientalium_dignitas,0.30107395311290147,8.923013439108998e-05,0.05892043110510737,0.042864174104301364,8.923140431405114e-05,8.920778952688803e-05,0.42649768105238256,0.042185658839600994,0.025140060770009135,0.10305037168746502
pope_leo_xiii__pastoralis,0.02448508528272643,9.517369479138018e-05,0.06440420193966637,9.51679594742737e-05,0.05794292325167821,9.514829533853144e-05,0.8010648647487478,9.517181408086571e-05,9.517384733688342e-05,0.05162708916615936
pope_leo_xiii__pastoralis_officii,0.00014818670599551129,0.00014819063877162262,0.19003700598301762,0.000148181032216697,0.19066565775188163,0.0001481504007354116,0.37668719454656496,0.00014818428413879045,0.00014818296574558773,0.24172106569093207
pope_leo_xiii__paternae,0.09374495289286344,0.08964587685080834,0.00014108279177364407,0.00014107423392992544,0.0001410882270298609,0.00014104471244035717,0.7621568646854482,0.00014107324454385632,0.000141086571363372,0.05360585578979905
pope_leo_xiii__pergrata,0.02644701367811213,0.041899493087744134,0.07262472432941967,8.172304296181336e-05,0.10154105987282037,8.169965846733199e-05,0.6796090806236134,8.17255516869213e-05,8.172376376011582e-05,0.0775517563914141
pope_leo_xiii__permoti_nos,0.00014624480672938687,0.2652687124996397,0.18268282244232373,0.00014622796164240776,0.0001462420397585473,0.00014619968757408026,0.5510248443151637,0.0001462275604295189,0.00014623233608542375,0.00014624635065338764
pope_leo_xiii__praeclara_gratulationis_publicae,0.02471051881571814,3.880145403275419e-05,0.1857067553622241,0.009578389023248137,0.07726920038067904,3.8790031298261115e-05,0.6496791549165969,0.021055401834221287,3.8800091182099016e-05,0.031884188090799244
pope_leo_xiii__providentissimus_deus,0.039828006690147424,2.315850164590597e-05,0.24326768343598026,2.316019983686618e-05,0.39642002153731903,2.3153683894778106e-05,0.2187088860060244,0.04895083296055289,2.315998082305229e-05,0.052731937003775216
pope_leo_xiii__quam_aerumnosa,0.05850013680513501,0.01466395779676985,0.00017610671283819468,0.02804332407709981,0.04244668781950566,0.00017605734705299834,0.8554654152292399,0.00017609926721008786,0.00017610849636224638,0.00017610644878639716
pope_leo_xiii__quam_religiosa,0.13095396883375188,0.00021057533519861939,0.00021057679609213186,0.00021056974242874733,0.33439264718157086,0.00021052726587501757,0.4949204739816498,0.00021057612905714884,0.00021058004792959674,0.038469504686446096
pope_leo_xiii__quamquam_pluries,0.00010813610612234757,0.00010813823370442277,0.00010813973638455361,0.00010813946936714464,0.13334898075575058,0.00010810867276989752,0.4529506027423795,0.4129434790123526,0.00010813628696797721,0.00010813898420091268
pope_leo_xiii__quarto_abeunte_saeculo,0.00010814186756450063,0.00010814044335398058,0.15390762646870512,0.03326947281825378,0.00010813894568926756,0.00010810989963556794,0.6110125488915269,0.1330227072369349,0.00010813529578280848,0.06824697813255329
pope_leo_xiii__quod_anniversarius,0.03112207101451788,0.00023757388685966314,0.000237582808715284,0.0002375826789526065,0.00023758485862091506,0.000237530740422935,0.4842218770055929,0.4075437753149384,0.00023758454155940167,0.07568683714982001
pope_leo_xiii__quod_apostolici_muneris,6.110381725098977e-05,6.110635783518182e-05,0.018672023230726274,6.110458748661612e-05,0.38704800416784385,6.108795875363572e-05,0.4952425990166714,0.018450619135173596,6.110134155499387e-05,0.0802812503867035
pope_leo_xiii__quod_auctoritate,0.054379487499865625,8.922971409939617e-05,0.026495300581281016,8.923171519140417e-05,0.11974664483385278,8.920673898228858e-05,0.5275820749458102,0.17192600031738647,8.922896576862027e-05,0.09951359468776219
pope_leo_xiii__quod_multum,0.044668102396696226,0.01620112960833193,0.05095405596349964,5.667324209835716e-05,0.13313611117386598,5.665759670433836e-05,0.6810714721457343,5.667258730848255e-05,5.6674506185450075e-05,0.07374245077957536
pope_leo_xiii__quod_votis,0.3898215671518208,0.023186793604326777,0.0006995384076679614,0.000699486237616168,0.0006994577872763194,0.0006993220214553463,0.5511957778377614,0.0006994950928903807,0.0006994585205936565,0.031599103338591214
pope_leo_xiii__quum_diuturnum,0.277685817101575,0.00047407160252115033,0.07614699410952766,0.0004740762638949169,0.0004740521229419983,0.0004739401983616368,0.5551287943726207,0.0004740465080137229,0.08819411397550399,0.00047409374503918294
pope_leo_xiii__reputantiubus,0.00020624939360330992,0.00020624787004496772,0.05128173533242903,0.13622014882992917,0.1266641295974573,0.00020619407949092267,0.538684381207137,0.0002062437224161802,0.00020624449718265126,0.14611842547030954
pope_leo_xiii__rerum_novarum,1.6704177653217774e-05,0.26176567459406935,0.08806914819826993,1.6704843510640677e-05,0.40186730513641944,1.6700168739168488e-05,0.23521535835644594,0.004183305129880528,1.6704003016915586e-05,0.00883239539199497
pope_leo_xiii__saepe_nos,0.0001832113237980748,0.00018320452237149867,0.06900866559971347,0.0001831908509114925,0.14623829055277926,0.0001832199794255602,0.4934794374526835,0.00018318315447529877,0.0001831878293005583,0.29017440873454137
pope_leo_xiii__sancta_dei_civitas,8.152407929962862e-05,0.011911726751566041,8.152359989249299e-05,8.152257263864971e-05,0.0699078857793803,8.15003657589784e-05,0.7447249804883219,0.08858950017273151,0.008699362866877709,0.07584047332353261
pope_leo_xiii__sapientiae_christianae,2.4485544290184324e-05,2.4486377360748537e-05,0.29505620507060715,2.4487107588936672e-05,0.2961484136366744,2.4484466286748418e-05,0.36709214997078665,2.4486232181446787e-05,2.448605795022769e-05,0.041556315536273446
pope_leo_xiii__satis_cognitum,1.6913803381856204e-05,1.6912617715957124e-05,0.08455661536419795,0.08121907400631467,0.14530010653239558,1.6913808603962006e-05,0.22247159600121358,0.2408135725638178,1.691398250032222e-05,0.2255713813198585
pope_leo_xiii__spectata_fides,0.000260504557776677,0.0002604939665504375,0.04561195232001573,0.00026047824115443694,0.11161616375654682,0.00026041874071665674,0.8194040154614449,0.000260479868244144,0.00026048256587019833,0.021805010521679834
pope_leo_xiii__spesse_volte,6.822924365414448e-05,0.12843092760295746,0.15989087628195922,6.822681263783675e-05,0.023307590372260486,6.822073446788412e-05,0.6499709774345643,6.822545550556319e-05,6.82283089356709e-05,0.03805849775305729
pope_leo_xiii__superiore_anno,0.00017735844041401184,0.014608948593363275,0.00017735459694500835,0.0001773491588398501,0.00017734414033568742,0.00017730610393652888,0.4569115593773997,0.44332249680924307,0.00017735039181886124,0.08409293238770388
pope_leo_xiii__supremi_apostolatus_officio,8.923417750888592e-05,8.922638697792647e-05,8.922827386423067e-05,8.922554602566964e-05,8.922878648426756e-05,8.92067373213642e-05,0.5535684563547226,0.41183883064158505,8.922527450709684e-05,0.03396813782100299
pope_leo_xiii__tametsi_futura_prospicientibus,4.300141141786954e-05,4.300469858493715e-05,0.24379031817325097,0.11754702746155699,0.18545206655900479,4.3002936250091864e-05,0.36182420283915984,0.09117136848400433,4.3001860219830464e-05,4.300557655036772e-05
pope_leo_xiii__testem_benevolentiae_nostrae,0.01772479304884791,5.563139920425026e-05,0.3739586051223645,5.563426893190032e-05,0.12102438436310221,5.5619570176621104e-05,0.3266223467658156,0.07948248683012446,5.5633615103326205e-05,0.0809648650163291
pope_leo_xiii__urbanitatis_veteris,0.1854524200614852,0.00015802033042263913,0.1089735473246851,0.00015802481879146704,0.09604434005133031,0.00015797904079064006,0.5794112898165295,0.029328333817245276,0.00015802343469605826,0.00015802130402367356
pope_leo_xiii__vi_e_ben_noto,0.00017797508179629275,0.00017797985122588666,0.0001779798520326804,0.00017798331580474265,0.00017797766748035775,0.00017798801035659976,0.7452963811108105,0.25327977911551813,0.00017798165746283666,0.00017797433751207624
pope_nicholas_iii__exiit_qui_seminat,2.430706473791412e-05,2.4307397358973927e-05,0.06164885830686255,2.430808831791867e-05,0.07504582162524896,2.4302014187890658e-05,0.001379801954415019,0.03409792935514872,2.430767146897594e-05,0.8277060565222529
pope_nicholas_iv__supra_montem,3.7061802886875965e-05,0.009442750893183758,3.7059376036215857e-05,3.7060538487216034e-05,3.706181429073173e-05,3.706003204919653e-05,3.706139261413612e-05,0.2711055379758626,3.706114781857901e-05,0.7191922850267708
pope_nicholas_v__romanus_pontifex,6.4999214664826e-05,6.499684441685587e-05,6.499698395205792e-05,6.499463530308357e-05,6.499512520951985e-05,6.497965684570405e-05,0.17928951972428978,6.499599895323607e-05,6.499441994375983e-05,0.8201905273964212
pope_paul_iii__in_apostolatus_culmine,0.00029167993965403073,0.0002915851200215729,0.00029156969634671324,0.0002915829582641417,0.0002915929212086695,0.9973756150714838,0.0002915513088833212,0.00029159672650616976,0.0002916334542984955,0.00029159280333317496
pope_paul_iii__sublimis_deus,0.0004017193521262295,0.00040172047835150906,0.08984124001505914,0.16954931605031415,0.07352317857963146,0.00040160708008150675,0.26389351719532045,0.00040173035046079346,0.00040171066790981307,0.40118426023074494
pope_paul_vi__address_during_the_last_general_meeting_of_vatican,6.808943706480837e-05,6.809340984908323e-05,0.40957014362273614,0.32615037400541413,6.809021564048867e-05,6.80742286307378e-05,0.1307870443966061,0.014338877085455217,0.11881312143256954,6.809216603362458e-05
pope_paul_vi__christi_matri,0.0001395142383597506,0.06674771185512723,0.00013951320736163187,0.00013951289571480046,0.00013951221904499658,0.00013947069366514094,0.6257448637656624,0.26060192972323426,0.04606845984493849,0.00013951155689136523
pope_paul_vi__confronting_the_devil_s_power,0.00012108875394401539,0.0001211043841278337,0.4337379579296462,0.4021977814377261,0.00012109320041534037,0.00012106580161038015,0.1632166142850131,0.00012110043229481005,0.00012109825434519334,0.00012109552087706798
pope_paul_vi__credo_of_the_people_of_god,6.58509860261007e-05,6.584991808950499e-05,0.06527428875528248,0.38459881393939,6.585222223653991e-05,6.58333164787499e-05,0.10547328938948013,0.4118764319513318,0.03244793855538274,6.585096630206945e-05
pope_paul_vi__ecclesiae_sanctae,0.7394266429218094,0.025908764745886884,0.005446942275243852,1.7489195320353646e-05,0.01982127805318376,1.748576835749988e-05,1.7490644595147208e-05,1.7489399094317996e-05,0.15725023866601212,0.052076178330496686
pope_paul_vi__ecclesiam_suam,1.3189139179377789e-05,0.03653924541895672,0.3816733813990727,0.08145354486687008,1.318932611346056e-05,1.318594084733897e-05,0.20672744578183438,0.050434826237955456,0.23566482845438597,0.007467163434784592
pope_paul_vi__election_of_the_roman_pontiff,0.7180452959574394,1.9647643477147167e-05,1.9647801180690584e-05,1.96486742731187e-05,1.9647146482445812e-05,1.9642737446532993e-05,1.9647303397417653e-05,1.9647134824269218e-05,1.9647236296562873e-05,0.2817975283651824
pope_paul_vi__evangelii_nuntiandi,1.156093430636571e-05,0.04073979006008684,0.16765045383529262,0.16834725963252128,1.1561024215665363e-05,1.1559602854583564e-05,0.09158893864681254,1.156134190095938e-05,0.5316157535147817,1.1561407227227247e-05
pope_paul_vi__gaudete_in_domino,2.318597558868877e-05,0.03244266472120402,0.029583315284211542,0.664613206650982,2.318633259179657e-05,2.3183912513850653e-05,0.17117485518379813,0.1020700282219281,2.3187061999715112e-05,2.3186655182297275e-05
pope_paul_vi__general_catechetical_directory,0.011679558583915008,6.215760507375867e-05,0.25307169348135156,0.039063965956949345,0.05774737432811171,6.7917667721060164e-06,0.001760172996649091,0.023269825226841106,0.6133316670314557,6.7930228807569146e-06
pope_paul_vi__humanae_vitae,3.5134769324751676e-05,0.20079512066342892,0.2479440050121754,0.08108881019796525,0.33469035401455444,3.5125017794047363e-05,0.0649285712662364,3.5134774885958567e-05,0.07041261127093598,3.5133012698844266e-05
pope_paul_vi__indulgentiarum_doctrina,0.16640001373301042,0.03161524274589333,0.11612283001273033,0.016801626897161515,4.6720698522747585e-05,4.670739824728311e-05,0.06159593821706387,0.5661761116029446,4.6721055409223923e-05,0.04114808763901693
pope_paul_vi__inter_insigniores,0.2090846718392327,0.0042382109616935955,0.09283147292131332,0.29158589858668343,0.06055848731508076,3.563487109560841e-05,3.56345419713406e-05,3.563573494395692e-05,0.3335054377167225,0.008088915511262847
pope_paul_vi__last_will_and_testament_of_pope_paul_vi,0.0714463810264138,0.00014029110379815233,0.00014029211605733825,0.29841544006657345,0.00014029024416778124,0.00014025745786580703,0.3778750784943515,0.17402240680011408,0.00014029192691712795,0.07753927076374095
pope_paul_vi__marialis_cultus,0.013526672530599212,0.002418814325105371,0.04227765829527928,0.20800191377345284,1.3676255626568825e-05,1.3672584901452478e-05,1.3676255488767787e-05,0.5148869162303006,0.21883332403429132,1.3675714954590318e-05
pope_paul_vi__mense_maio,0.00013040745596749813,0.2094522956864284,0.0001304143798174176,0.07074289713881803,0.00013041045733655637,0.0001303793810404333,0.5468188811739936,0.13438960068214165,0.00013041234691402515,0.037944301297542456
pope_paul_vi__missale_romanum,0.5449597491111701,0.0001344462473916517,0.00013444378711221244,0.09584051658845434,0.00013444731519764557,0.00013441750859839721,0.00013445167737037017,0.2230239025673988,0.13536917800354517,0.00013444719376131835
pope_paul_vi__mysterium_fidei,0.04982496376566112,2.8160237034755035e-05,0.08519908180705414,0.100882014601427,2.8161161136352393e-05,2.8153542388446405e-05,0.09685369176472415,0.5852951877593233,0.034745304447487725,0.0471152809137629
pope_paul_vi__octagesima_adveniens,2.0029272508528178e-05,0.7290173171051139,0.19788087460553766,0.005521464412916065,2.0029832216412154e-05,2.002531188042346e-05,0.01433858192668244,2.002949675576821e-05,0.05314161882769358,2.0029208695383953e-05
pope_paul_vi__on_religious_life,0.06736495407998115,7.442518796246212e-05,0.276669494751863,7.44234098636038e-05,0.1018356969786723,7.44066851097025e-05,0.2814223708514522,7.442755551091609e-05,0.2723353732675223,7.442723206243036e-05
pope_paul_vi__orientalium_ecclesiarum,0.7755316823331355,6.41193260581796e-05,6.412058988877512e-05,6.411934223837582e-05,0.044879515995535184,0.010648121449808779,0.06849254347878046,0.0359873224857995,0.06420433383749874,6.412116125640105e-05
pope_paul_vi__paenitemini,0.22199017348697028,0.014337604416864467,0.10373507698637857,0.18118951077628515,0.00019420687459849052,6.729870357696477e-05,6.731444589333124e-05,0.3442157464452537,0.12602392437532992,0.00817914348884916
pope_paul_vi__pastoral_norms_for_general_sacramental_absolution,0.6789903575081949,0.00012410278169548887,0.0400799071870804,0.03684890706245318,0.00012410362516124078,0.0001241024026024568,0.00012410211888045318,0.00012410288198054184,0.00012410807046347379,0.24333620636148792
pope_paul_vi__pastorale_munus,0.5422255944314548,0.00010698588135330499,0.00010697941741718875,0.00010697899219014975,0.014406436864362864,0.00010695324863664817,0.00010698095252721742,0.11224555839267197,0.00010698063746492966,0.33048055118192093
pope_paul_vi__populorum_progressio,1.9771506797049714e-05,0.7654144212978676,0.08123082331173037,1.9772641793514803e-05,0.009293168158536645,1.97669768838616e-05,0.14394295875726296,1.9772294825947008e-05,1.9772619705860666e-05,1.9772434596259126e-05
pope_paul_vi__reflections_at_nazareth,0.00014207833065600317,0.019006974720771615,0.31493740728783265,0.35805922687063735,0.00014208798012017623,0.00014204776418157568,0.10162477021042496,0.20566124721598958,0.0001420837654961536,0.00014207585388989217
pope_paul_vi__renewal_of_the_religious_life,2.591970627089311e-05,0.035848295935103414,0.2272125390626534,0.21158162332201585,2.5921017654527886e-05,2.5913661742379173e-05,0.09770531891361738,0.007594797064209448,0.41995374994416623,2.592137256642379e-05
pope_paul_vi__sacerdotalis_caelibatus,0.02068540977532189,1.9060008827303126e-05,0.15946064082638114,0.10318595937436381,0.06033212154828085,1.9055010454339132e-05,0.22926303939268422,0.06913792996097518,0.3578777232677119,1.9060834999539412e-05
pope_paul_vi__sacram_liturgiam,0.7857467320658823,0.0001464516594848556,0.00014645825735648335,0.00014645110998984815,0.00014645757186086003,0.00014641518356000978,0.015766328392799366,0.19746179353461404,0.00014645797201812269,0.0001464542524339842
pope_paul_vi__sacrum_diaconatus,0.6284794579278187,8.405472442568009e-05,8.405730405685215e-05,8.405421991796118e-05,0.17311365622805047,8.403395372254012e-05,0.04402114881723503,0.05048557222890537,0.10347990536299413,8.405923287329e-05
pope_paul_vi__second_vatican_council_ii_closing_speech,0.018747862572117607,0.07246438296359262,0.07236306112099247,0.3920203291257115,0.0012820537990205659,4.2366539632389535e-05,0.2853831643804618,0.04638596454616534,0.0413253748604168,0.06998544009188913
pope_paul_vi__signum_magnum,6.095397317445598e-05,6.0954685872441984e-05,6.0958258655237665e-05,0.20342159916927988,6.095429208075008e-05,6.09392793398184e-05,0.10594833769229708,0.6503262470839755,0.03993809974601492,6.0955819309958583e-05
pope_paul_vi__the_sacrament_of_anointing_of_the_sick,0.7308233365578637,0.00017702986257446925,0.00017703878931903144,0.174527896937829,0.0001770484488344765,0.0038754328365985568,0.00017704710380729273,0.08971108904234158,0.00017703503399193348,0.00017704538683977202
pope_paul_vi__vatican_ii_documents,0.3877607515062586,0.0008851097945630974,0.0008850967605114284,0.0008851393430749639,0.000885036506045264,0.0008854216553947844,0.0008850586735774152,0.0008850544867781588,0.6051581545630711,0.0008851767107252273
pope_paul_vi__voi_forse_sapete,0.0001949876428489704,0.00019498296739454767,0.16670145820229118,0.2592609084777731,0.00019498782528121097,0.00019493295768780112,0.11106103810482199,0.06853982170413311,0.2624623070955591,0.13119457502220883
pope_pius_vi__ad_nostras_manus,0.00019841380405375347,0.00019841391452532305,0.00019841372957625145,0.00019841389784598163,0.00019841309121608892,0.9982142777514866,0.00019841325968760463,0.0001984135194194017,0.00019841342396421794,0.00019841360822461164
pope_pius_vi__adeo_nota,2.8678186400579653e-05,2.8678114887493604e-05,2.8678371619603175e-05,2.8678508485620328e-05,2.8678300310037507e-05,0.9997418947294232,2.867851677484478e-05,2.8678630694263002e-05,2.867808847291062e-05,2.867855293151542e-05
pope_pius_vi__ancorché_antichissimo,5.831084055525086e-05,5.8310469728048425e-05,5.8311860370815544e-05,5.831173359839933e-05,5.8316290574378675e-05,0.9994751877648272,5.8316257866301014e-05,5.831254138235513e-05,5.831096431376127e-05,5.831127678352957e-05
pope_pius_vi__auctorem_fidei,1.3500962528026876e-05,1.350108403680931e-05,1.3501200709692003e-05,1.3501020271579368e-05,1.3500991778591525e-05,0.9998784909117667,1.3500937124759347e-05,1.350102089526822e-05,1.3500898137853974e-05,1.3500972750643673e-05
pope_pius_vi__charitas,0.20913828428890094,0.010140413391974737,0.01932153268750978,4.143553551463799e-05,4.143662661286378e-05,4.1425421112885045e-05,0.22882991355091234,4.143433274868706e-05,4.143643616974583e-05,0.5323626877285433
pope_pius_vi__christi_ecclesiae,9.191585845662067e-05,9.191217424846314e-05,9.191221747540708e-05,9.191204468869367e-05,9.191263781299751e-05,0.9991727854115204,9.191231722966658e-05,9.191225212147955e-05,9.191200727672861e-05,9.191307916951483e-05
pope_pius_vi__constantiam_vestram,4.70591920892509e-05,4.705911641045273e-05,4.705942522904089e-05,4.705910790240492e-05,4.705962782548833e-05,0.9995764665409983,4.705921851365098e-05,4.705954666739007e-05,4.705903131037478e-05,4.705919305368766e-05
pope_pius_vi__cum_nos_superiori,6.493832255493196e-05,6.49388863570775e-05,6.493677518581459e-05,6.493695903516898e-05,6.49361964164678e-05,0.999415563654965,6.493682111047806e-05,6.493620484988471e-05,6.493736927472925e-05,6.49388102504708e-05
pope_pius_vi__cum_populi,0.0004717009079564939,0.0004716988937037512,0.0004717029092977057,0.00047169959463631763,0.0004716992663578274,0.9957546985250947,0.0004716989287529272,0.0004717027602236536,0.00047169915324729594,0.00047169906072935184
pope_pius_vi__dum_nos,7.102350196846898e-05,7.102330695256019e-05,7.102356204630459e-05,7.102604897210847e-05,7.102338903971264e-05,0.9993607834183568,7.102436535806779e-05,7.102444450897386e-05,7.10244294980509e-05,7.102353329896987e-05
pope_pius_vi__ignotae_nemini,0.00013106363562110217,0.00013106260079199586,0.00013106310714673262,0.00013107201692523585,0.0001310642006283691,0.9988204155809146,0.00013106292753080058,0.00013106804567838753,0.00013106262089708124,0.00013106526386569254
pope_pius_vi__in_gravissimis,7.892772438941354e-05,7.892717510915946e-05,7.892725195320107e-05,7.892698141601635e-05,7.892742701497325e-05,0.9992896548617239,7.89269399476832e-05,7.89271167618293e-05,7.892697725913384e-05,7.892754442468604e-05
pope_pius_vi__inscrutabile,7.207253646833777e-05,7.206609690794528e-05,0.07691071328392281,0.04023261001357207,7.206709986220062e-05,7.204906526436364e-05,0.6703542510836101,0.06148146735339374,7.206590081656321e-05,0.15066063756618178
pope_pius_vi__novae_hae_litterae,3.347135367712673e-05,3.3467999579680295e-05,3.34698125390796e-05,3.346941347590692e-05,3.3470929841596776e-05,0.9996987725408987,3.3469755714511796e-05,3.346957015451175e-05,3.346854824928052e-05,3.3470075869578174e-05
pope_pius_vi__nuper_pro,0.00039372024224763126,0.0003937058614073747,0.0003937090548645902,0.0003937079628511522,0.0003937035184271642,0.9964566307968906,0.00039370717156072773,0.0003937022954825336,0.00039370390117649917,0.0003937091950917372
pope_pius_vi__perpensis_circumstantiis,0.0004016073279632204,0.00040160700390272564,0.0004016068942543191,0.00040160696714538487,0.00040160677160143215,0.9963855370642005,0.00040160644586085913,0.00040160683463953396,0.00040160700515242607,0.0004016076852795582
