term_str,doc_id
poverty,vatican__john-paul-ii__en__messages_pont_messages_2004_documents_hf_jp_ii_mes_20041126_consecrated_life_html
poverty,vatican__john-paul-ii__en__messages_sick_documents_hf_jp_ii_mes_08121993_world_day_of_the_sick_1994_html
poverty,vatican__john-paul-ii__en__messages_sick_documents_hf_jp_ii_mes_19990806_world_day_of_the_sick_2000_html
poverty,vatican__john-paul-ii__en__messages_sick_documents_hf_jp_ii_mes_20000822_world_day_of_the_sick_2001_html
poverty,vatican__john-paul-ii__en__messages_tourism_documents_hf_jp_ii_mes_20000801_giornata_mondiale_turismo_html
poverty,vatican__john-paul-ii__en__messages_tourism_documents_hf_jp_ii_mes_20020625_xxiii_giornata_mondiale_turismo_html
poverty,vatican__john-paul-ii__en__messages_tourism_documents_hf_jp_ii_mes_20030626_xxiv_giornata_mondiale_turismo_html
poverty,vatican__john-paul-ii__en__messages_urbi_documents_hf_jp_ii_mes_19961225_urbi_html
poverty,vatican__john-paul-ii__en__messages_urbi_documents_hf_jp_ii_mes_20021225_urbi_html
poverty,vatican__john-paul-ii__en__messages_urbi_documents_hf_jp_ii_mes_20050327_easter_urbi_html
poverty,vatican__john-paul-ii__en__messages_urbi_documents_hf_jp_ii_mes_25121999_urbi_html
poverty,vatican__john-paul-ii__en__messages_vocations_documents_hf_jp_ii_mes_20001125_xxxviii_voc_2001_html
poverty,vatican__john-paul-ii__en__messages_vocations_documents_hf_jp_ii_mes_20011123_xxxix_voc_2002_html
poverty,vatican__john-paul-ii__en__messages_vocations_documents_hf_jp_ii_mes_26121993_world_day_for_vocations_html
poverty,vatican__john-paul-ii__en__messages_youth_documents_hf_jp_ii_mes_09011999_xiv_world_youth_day_html
poverty,vatican__john-paul-ii__en__messages_youth_documents_hf_jp_ii_mes_20040806_xx_world_youth_day_html
poverty,vatican__john-paul-ii__en__messages_youth_documents_hf_jp_ii_mes_26111995_xi_world_youth_day_html
poverty,vatican__john-paul-ii__en__messages_youth_documents_hf_jp_ii_mes_29061999_xv_world_youth_day_html
poverty,vatican__john-paul-ii__en__messages_youth_documents_hf_jp_ii_mes_30111986_ii_world_youth_day_html
poverty,vatican__john-paul-ii__en__motu_proprio_documents_hf_jp_ii_motu_proprio_20001031_thomas_more_html
poverty,vatican__john-paul-ii__en__speeches_1978_documents_hf_jp_ii_spe_19781110_religiose_roma_html
poverty,vatican__john-paul-ii__en__speeches_1978_documents_hf_jp_ii_spe_19781111_iustitia_et_pax_html
poverty,vatican__john-paul-ii__en__speeches_1978_documents_hf_jp_ii_spe_19781124_superiori_generali_html
poverty,vatican__john-paul-ii__en__speeches_1978_documents_hf_jp_ii_spe_19781125_giuristi_cattolici_html
poverty,vatican__john-paul-ii__en__speeches_1978_documents_hf_jp_ii_spe_19781214_malta_html
poverty,vatican__john-paul-ii__en__speeches_1978_documents_hf_jp_ii_spe_19781221_credito_artigiano_html
poverty,vatican__john-paul-ii__en__speeches_1978_documents_hf_jp_ii_spe_19781227_giovani_html
poverty,vatican__john-paul-ii__en__speeches_1979_january_documents_hf_jp_ii_spe_19790112_corpo_diplom_html
poverty,vatican__john-paul-ii__en__speeches_1979_january_documents_hf_jp_ii_spe_19790128_messico_puebla_episc_latam_html
poverty,vatican__john-paul-ii__en__speeches_1979_january_documents_hf_jp_ii_spe_19790130_messico_guadalajara_barrio_pobre_html
poverty,vatican__john-paul-ii__en__speeches_1979_july_documents_hf_jp_ii_spe_19790713_amb_bangladesh_html
poverty,vatican__john-paul-ii__en__speeches_1979_june_documents_hf_jp_ii_spe_19790621_frati_minori_html
poverty,vatican__john-paul-ii__en__speeches_1979_june_documents_hf_jp_ii_spe_19790622_sac_sacro_cuore_html
poverty,vatican__john-paul-ii__en__speeches_1979_june_documents_hf_jp_ii_spe_19790623_comboniani_html
poverty,vatican__john-paul-ii__en__speeches_1979_march_documents_hf_jp_ii_spe_19790311_giovani_san_basilio_html
poverty,vatican__john-paul-ii__en__speeches_1979_march_documents_hf_jp_ii_spe_19790328_giovani_html
poverty,vatican__john-paul-ii__en__speeches_1979_october_documents_hf_jp_ii_spe_19791003_ny_battery_park_html
poverty,vatican__john-paul-ii__en__speeches_1979_october_documents_hf_jp_ii_spe_19791004_chicago_st_francis_html
poverty,vatican__john-paul-ii__en__speeches_1979_october_documents_hf_jp_ii_spe_19791007_usa_washington_religiose_html
poverty,vatican__john-paul-ii__en__speeches_1979_september_documents_hf_jp_ii_spe_19790929_irlanda_dublino_presidente_html
poverty,vatican__john-paul-ii__en__speeches_1980_december_documents_hf_jp_ii_spe_19801213_lebbra_html
poverty,vatican__john-paul-ii__en__speeches_1980_june_documents_hf_jp_ii_spe_19800626_ambassador_australia_html
poverty,vatican__john-paul-ii__en__speeches_1980_may_documents_hf_jp_ii_spe_19800506_nairobi_diplomatici_html
poverty,vatican__john-paul-ii__en__speeches_1980_may_documents_hf_jp_ii_spe_19800506_nairobi_kenya_html
poverty,vatican__john-paul-ii__en__speeches_1980_may_documents_hf_jp_ii_spe_19800509_bishops_ghana_html
poverty,vatican__john-paul-ii__en__speeches_1980_may_documents_hf_jp_ii_spe_19800509_corpo_diplomatico_html
poverty,vatican__john-paul-ii__en__speeches_1981_february_documents_hf_jp_ii_spe_19810217_manila_baclaran_html
poverty,vatican__john-paul-ii__en__speeches_1981_february_documents_hf_jp_ii_spe_19810217_manila_presidente_html
poverty,vatican__john-paul-ii__en__speeches_1981_february_documents_hf_jp_ii_spe_19810218_manila_poveri_tondo_html
poverty,vatican__john-paul-ii__en__speeches_1981_february_documents_hf_jp_ii_spe_19810218_manila_professionisti_html
poverty,vatican__john-paul-ii__en__speeches_1981_february_documents_hf_jp_ii_spe_19810220_filippine_bacolod_zucchero_html
poverty,vatican__john-paul-ii__en__speeches_1981_february_documents_hf_jp_ii_spe_19810221_manila_auditorium_html
poverty,vatican__john-paul-ii__en__speeches_1981_february_documents_hf_jp_ii_spe_19810224_giappone_tokyo_cd_html
poverty,vatican__john-paul-ii__en__speeches_1981_february_documents_hf_jp_ii_spe_19810225_giappone_hiroshima_scienziati_univ_html
poverty,vatican__john-paul-ii__en__speeches_1981_march_documents_hf_jp_ii_spe_19810320_vicari_america_html
poverty,vatican__john-paul-ii__en__speeches_1981_november_documents_hf_jp_ii_spe_19811113_conferenza_fao_html
poverty,vatican__john-paul-ii__en__speeches_1982_december_documents_hf_jp_ii_spe_19821211_malta_ad_limina_html
poverty,vatican__john-paul-ii__en__speeches_1982_february_documents_hf_jp_ii_spe_19820212_presidente_nigeria_html
poverty,vatican__john-paul-ii__en__speeches_1982_february_documents_hf_jp_ii_spe_19820215_religiosi_nigeria_html
poverty,vatican__john-paul-ii__en__speeches_1982_february_documents_hf_jp_ii_spe_19820216_diplomatici_nigeria_html
poverty,vatican__john-paul-ii__en__speeches_1982_june_documents_hf_jp_ii_spe_19820624_ambasciatore_sri_lanka_html
poverty,vatican__john-paul-ii__en__speeches_1982_may_documents_hf_jp_ii_spe_19820512_pres_republica_lisbona_html
poverty,vatican__john-paul-ii__en__speeches_1982_may_documents_hf_jp_ii_spe_19820529_religiosi_religiose_html
poverty,vatican__john-paul-ii__en__speeches_1982_may_documents_hf_jp_ii_spe_19820530_aeroporto_liverpool_html
poverty,vatican__john-paul-ii__en__speeches_1982_october_documents_hf_jp_ii_spe_19821029_nord_inghilterra_ad_limina_html
poverty,vatican__john-paul-ii__en__speeches_1983_september_documents_hf_jp_ii_spe_19830919_usa_ad_limina_html
poverty,vatican__john-paul-ii__en__speeches_1984_april_documents_hf_jp_ii_spe_19840412_christian_brothers_html
poverty,vatican__john-paul-ii__en__speeches_1984_april_documents_hf_jp_ii_spe_19840426_unicef_html
poverty,vatican__john-paul-ii__en__speeches_1984_june_documents_hf_jp_ii_spe_19840614_consiglio_federale_html
poverty,vatican__john-paul-ii__en__speeches_1984_march_documents_hf_jp_ii_spe_19840305_fedeli_lituani_html
poverty,vatican__john-paul-ii__en__speeches_1984_march_documents_hf_jp_ii_spe_19840322_anti_defamation_league_html
poverty,vatican__john-paul-ii__en__speeches_1984_may_documents_hf_jp_ii_spe_19840503_vescovi_coreani_html
poverty,vatican__john-paul-ii__en__speeches_1984_may_documents_hf_jp_ii_spe_19840504_corpo_diplomatico_seoul_html
poverty,vatican__john-paul-ii__en__speeches_1984_may_documents_hf_jp_ii_spe_19840505_clero_religiosi_html
poverty,vatican__john-paul-ii__en__speeches_1984_may_documents_hf_jp_ii_spe_19840511_governo_tailandia_html
poverty,vatican__john-paul-ii__en__speeches_1984_september_documents_hf_jp_ii_spe_19840912_educatori_cattolici_html
poverty,vatican__john-paul-ii__en__speeches_1984_september_documents_hf_jp_ii_spe_19840920_conferenza_episcopale_canadese_html
poverty,vatican__john-paul-ii__en__speeches_1985_december_documents_hf_jp_ii_spe_19851219_kerala_ad_limina_html
poverty,vatican__john-paul-ii__en__speeches_1985_january_documents_hf_jp_ii_spe_19850104_ambasciatore_benin_html
poverty,vatican__john-paul-ii__en__speeches_1985_january_documents_hf_jp_ii_spe_19850112_corpo_diplomatico_html
poverty,vatican__john-paul-ii__en__speeches_1985_june_documents_hf_jp_ii_spe_19850607_convegno_alcoolismo_html
poverty,vatican__john-paul-ii__en__speeches_1985_june_documents_hf_jp_ii_spe_19850607_vescovi_birmania_html
poverty,vatican__john-paul-ii__en__speeches_1985_march_documents_hf_jp_ii_spe_19850316_vescovi_pakistan_html
poverty,vatican__john-paul-ii__en__speeches_1985_may_documents_hf_jp_ii_spe_19850515_european_community_html
poverty,vatican__john-paul-ii__en__speeches_1985_may_documents_hf_jp_ii_spe_19850520_european_comm_bruxelles_html
poverty,vatican__john-paul-ii__en__speeches_1985_november_documents_hf_jp_ii_spe_19851118_ambasciatore_congo_html
poverty,vatican__john-paul-ii__en__speeches_1985_october_documents_hf_jp_ii_spe_19851003_radiodiffusione_html
poverty,vatican__john-paul-ii__en__speeches_1985_october_documents_hf_jp_ii_spe_19851004_presidente_rep_italiana_html
poverty,vatican__john-paul-ii__en__speeches_1985_october_documents_hf_jp_ii_spe_19851025_vescovi_filippine_html
poverty,vatican__john-paul-ii__en__speeches_1985_september_documents_hf_jp_ii_spe_19850903_vescovi_bangladesh_html
poverty,vatican__john-paul-ii__en__speeches_1986_february_documents_hf_jp_ii_spe_19860201_raj_ghat_html
poverty,vatican__john-paul-ii__en__speeches_1986_february_documents_hf_jp_ii_spe_19860201_vescovi_delhi_html
poverty,vatican__john-paul-ii__en__speeches_1986_february_documents_hf_jp_ii_spe_19860202_rappresentanti_religioni_html
poverty,vatican__john-paul-ii__en__speeches_1986_february_documents_hf_jp_ii_spe_19860203_s_francesco_saverio_html
poverty,vatican__john-paul-ii__en__speeches_1986_february_documents_hf_jp_ii_spe_19860205_religioni_non_cristiane_html
poverty,vatican__john-paul-ii__en__speeches_1986_february_documents_hf_jp_ii_spe_19860206_bom_jesus_html
poverty,vatican__john-paul-ii__en__speeches_1986_february_documents_hf_jp_ii_spe_19860208_aeroporto_trivandrum_html
poverty,vatican__john-paul-ii__en__speeches_1986_february_documents_hf_jp_ii_spe_19860209_affidamento_maria_html
poverty,vatican__john-paul-ii__en__speeches_1986_february_documents_hf_jp_ii_spe_19860210_seminario_goregaon_html
poverty,vatican__john-paul-ii__en__speeches_1986_january_documents_hf_jp_ii_spe_19860116_ambasciatore_giamaica_html
poverty,vatican__john-paul-ii__en__speeches_1986_march_documents_hf_jp_ii_spe_19860310_vicari_episcopali_usa_html
poverty,vatican__john-paul-ii__en__speeches_1986_may_documents_hf_jp_ii_spe_19860514_vescovi_usa_html
poverty,vatican__john-paul-ii__en__speeches_1986_november_documents_hf_jp_ii_spe_19861119_dacca_bangladesh_vescovi_html
poverty,vatican__john-paul-ii__en__speeches_1986_november_documents_hf_jp_ii_spe_19861121_vescovi_fiji_html
poverty,vatican__john-paul-ii__en__speeches_1986_november_documents_hf_jp_ii_spe_19861122_giovani_auckland_nuova_zelanda_html
poverty,vatican__john-paul-ii__en__speeches_1986_november_documents_hf_jp_ii_spe_19861125_corpo_diplomatico_canberra_australia_html
poverty,vatican__john-paul-ii__en__speeches_1986_november_documents_hf_jp_ii_spe_19861126_opera_house_sidney_australia_html
poverty,vatican__john-paul-ii__en__speeches_1986_november_documents_hf_jp_ii_spe_19861126_operai_sidney_australia_html
poverty,vatican__john-paul-ii__en__speeches_1986_october_documents_hf_jp_ii_spe_19861027_prayer_peace_assisi_final_html
poverty,vatican__john-paul-ii__en__speeches_1986_september_documents_hf_jp_ii_spe_19860909_ambasciatore_filippine_html
poverty,vatican__john-paul-ii__en__speeches_1987_april_documents_hf_jp_ii_spe_19870403_cepalc_chile_html
poverty,vatican__john-paul-ii__en__speeches_1987_april_documents_hf_jp_ii_spe_19870424_organizzazioni_onu_html
poverty,vatican__john-paul-ii__en__speeches_1987_august_documents_hf_jp_ii_spe_19870827_adlimina_ireland_html
poverty,vatican__john-paul-ii__en__speeches_1987_august_documents_hf_jp_ii_spe_19870827_ireland_ad_limina_html
poverty,vatican__john-paul-ii__en__speeches_1987_january_documents_hf_jp_ii_spe_19870108_africa_ad_limina_html
poverty,vatican__john-paul-ii__en__speeches_1987_january_documents_hf_jp_ii_spe_19870110_corpo_diplomatico_html
poverty,vatican__john-paul-ii__en__speeches_1987_june_documents_hf_jp_ii_spe_19870605_ambasciatore_uganda_html
poverty,vatican__john-paul-ii__en__speeches_1987_june_documents_hf_jp_ii_spe_19870605_ambassador_uganda_html
poverty,vatican__john-paul-ii__en__speeches_1987_may_documents_hf_jp_ii_spe_19870515_assemblea_carismatici_html
poverty,vatican__john-paul-ii__en__speeches_1987_may_documents_hf_jp_ii_spe_19870515_charismatic_renewal_html
poverty,vatican__john-paul-ii__en__speeches_1987_november_documents_hf_jp_ii_spe_19871106_accademia_scienze_html
poverty,vatican__john-paul-ii__en__speeches_1987_november_documents_hf_jp_ii_spe_19871106_ghana_ad_limina_html
poverty,vatican__john-paul-ii__en__speeches_1987_november_documents_hf_jp_ii_spe_19871116_ambasciatore_cile_html
poverty,vatican__john-paul-ii__en__speeches_1987_september_documents_hf_jp_ii_spe_19870913_organizzaz_caritative_html
poverty,vatican__john-paul-ii__en__speeches_1987_september_documents_hf_jp_ii_spe_19870913_seminaristi_novizi_html
poverty,vatican__john-paul-ii__en__speeches_1987_september_documents_hf_jp_ii_spe_19870917_missione_san_francisco_html
poverty,vatican__john-paul-ii__en__speeches_1987_september_documents_hf_jp_ii_spe_19870917_religiosi_religiose_html
poverty,vatican__john-paul-ii__en__speeches_1987_september_documents_hf_jp_ii_spe_19870919_cittadinanza_detroit_html
poverty,vatican__john-paul-ii__en__speeches_1987_september_documents_hf_jp_ii_spe_19870926_nigeria_ad_limina_html
poverty,vatican__john-paul-ii__en__speeches_1988_january_documents_hf_jp_ii_spe_19880109_corpo_diplomatico_html
poverty,vatican__john-paul-ii__en__speeches_1988_january_documents_hf_jp_ii_spe_19880126_ifad_html
poverty,vatican__john-paul-ii__en__speeches_1988_july_documents_hf_jp_ii_spe_19880702_zimbabwe_ad_limina_html
poverty,vatican__john-paul-ii__en__speeches_1988_july_documents_hf_jp_ii_spe_19880708_usa_ad_limina_html
poverty,vatican__john-paul-ii__en__speeches_1988_march_documents_hf_jp_ii_spe_19880320_congregaz_salvatoriane_html
poverty,vatican__john-paul-ii__en__speeches_1988_may_documents_hf_jp_ii_spe_19880510_corpo_diplomatico_html
poverty,vatican__john-paul-ii__en__speeches_1988_november_documents_hf_jp_ii_spe_19881118_ambasciatore_burundi_html
poverty,vatican__john-paul-ii__en__speeches_1988_november_documents_hf_jp_ii_spe_19881119_pres_cons_ministri_italia_html
poverty,vatican__john-paul-ii__en__speeches_1988_october_documents_hf_jp_ii_spe_19881008_european_council_html
poverty,vatican__john-paul-ii__en__speeches_1988_october_documents_hf_jp_ii_spe_19881024_usa_ad_limina_html
poverty,vatican__john-paul-ii__en__speeches_1988_october_documents_hf_jp_ii_spe_19881027_ambasciatore_nigeria_html
poverty,vatican__john-paul-ii__en__speeches_1988_september_documents_hf_jp_ii_spe_19880909_usa_ad_limina_html
poverty,vatican__john-paul-ii__en__speeches_1988_september_documents_hf_jp_ii_spe_19880911_corpo_diplomatico_harare_html
poverty,vatican__john-paul-ii__en__speeches_1988_september_documents_hf_jp_ii_spe_19880911_laicato_harare_html
poverty,vatican__john-paul-ii__en__speeches_1988_september_documents_hf_jp_ii_spe_19880912_preti_bulawayo_html
poverty,vatican__john-paul-ii__en__speeches_1988_september_documents_hf_jp_ii_spe_19880913_cattedrale_gaborone_html
poverty,vatican__john-paul-ii__en__speeches_1988_september_documents_hf_jp_ii_spe_19880915_religiosi_maseru_html
poverty,vatican__john-paul-ii__en__speeches_1989_april_documents_hf_jp_ii_spe_19890407_pont_collegio_americano_html
poverty,vatican__john-paul-ii__en__speeches_1989_august_documents_hf_jp_spe_19890819_santiago_vespri_html
poverty,vatican__john-paul-ii__en__speeches_1989_december_documents_hf_jp_ii_spe_19891207_cristiani_musulmani_html
poverty,vatican__john-paul-ii__en__speeches_1989_february_documents_hf_jp_ii_spe_19890210_istituto_bossey_html
poverty,vatican__john-paul-ii__en__speeches_1989_february_documents_hf_jp_ii_spe_19890211_bangladesh_ad_limina_html
poverty,vatican__john-paul-ii__en__speeches_1989_january_documents_hf_jp_ii_spe_19890112_direttivo_unicef_html
poverty,vatican__john-paul-ii__en__speeches_1989_june_documents_hf_jp_ii_spe_19890602_religiosi_norvegia_html
poverty,vatican__john-paul-ii__en__speeches_1989_june_documents_hf_jp_ii_spe_19890603_com_catt_islanda_html
poverty,vatican__john-paul-ii__en__speeches_1989_june_documents_hf_jp_ii_spe_19890606_arrivo_danimarca_html
poverty,vatican__john-paul-ii__en__speeches_1989_june_documents_hf_jp_ii_spe_19890607_corpo_diplomatico_html
poverty,vatican__john-paul-ii__en__speeches_1989_june_documents_hf_jp_ii_spe_19890608_cattedrale_s_erik_html
poverty,vatican__john-paul-ii__en__speeches_1989_june_documents_hf_jp_ii_spe_19890609_s_lorenzo_upsala_html
poverty,vatican__john-paul-ii__en__speeches_1989_june_documents_hf_jp_ii_spe_19890609_univ_upsala_html
poverty,vatican__john-paul-ii__en__speeches_1989_june_documents_hf_jp_ii_spe_19890623_assemblea_africa_html
poverty,vatican__john-paul-ii__en__speeches_1989_may_documents_hf_jp_ii_spe_19890502_sacerdoti_zambia_html
poverty,vatican__john-paul-ii__en__speeches_1989_may_documents_hf_jp_ii_spe_19890505_affidamento_maria_html
poverty,vatican__john-paul-ii__en__speeches_1989_may_documents_hf_jp_ii_spe_19890527_us_president_html
poverty,vatican__john-paul-ii__en__speeches_1989_october_documents_hf_jp_ii_spe_19891003_ambasciatore_usa_html
poverty,vatican__john-paul-ii__en__speeches_1989_october_documents_hf_jp_ii_spe_19891012_universita_jakarta_html
poverty,vatican__john-paul-ii__en__speeches_1989_october_documents_hf_jp_ii_spe_19891027_accademia_scienze_html
poverty,vatican__john-paul-ii__en__speeches_1989_september_documents_hf_jp_ii_spe_19890912_india_ad_limina_html
poverty,vatican__john-paul-ii__en__speeches_1989_september_documents_hf_jp_ii_spe_19890920_monaci_html
poverty,vatican__john-paul-ii__en__speeches_1990_august_documents_hf_jp_ii_spe_19900821_kerala_ad_limina_html
poverty,vatican__john-paul-ii__en__speeches_1990_december_documents_hf_jp_ii_spe_19901203_conf_industriali_html
poverty,vatican__john-paul-ii__en__speeches_1990_january_documents_hf_jp_ii_spe_19900104_ambasciatore_mali_html
poverty,vatican__john-paul-ii__en__speeches_1990_january_documents_hf_jp_ii_spe_19900129_palazzo_ceao_html
poverty,vatican__john-paul-ii__en__speeches_1990_may_documents_hf_jp_ii_spe_19900513_giovani_willemstad_html
poverty,vatican__john-paul-ii__en__speeches_1990_may_documents_hf_jp_ii_spe_19900518_acc_scienze_html
poverty,vatican__john-paul-ii__en__speeches_1990_may_documents_hf_jp_ii_spe_19900525_sac_la_valletta_html
poverty,vatican__john-paul-ii__en__speeches_1990_november_documents_hf_jp_ii_spe_19901119_filippine_ad_limina_html
poverty,vatican__john-paul-ii__en__speeches_1990_october_documents_hf_jp_ii_spe_19901016_corea_ad_limina_html
poverty,vatican__john-paul-ii__en__speeches_1990_september_documents_hf_jp_ii_spe_19900902_msimbazi_centre_html
poverty,vatican__john-paul-ii__en__speeches_1990_september_documents_hf_jp_ii_spe_19900907_corpo_dipl_kigali_html
poverty,vatican__john-paul-ii__en__speeches_1991_december_documents_hf_jp_ii_spe_19911216_ambasciatore_irlanda_html
poverty,vatican__john-paul-ii__en__speeches_1991_december_documents_hf_jp_ii_spe_19911220_ambasciatore_burkina_faso_html
poverty,vatican__john-paul-ii__en__speeches_1991_january_documents_hf_jp_ii_spe_19910105_ambasciatore_nuova_guinea_html
poverty,vatican__john-paul-ii__en__speeches_1991_january_documents_hf_jp_ii_spe_19910112_corpo_diplomatico_html
poverty,vatican__john-paul-ii__en__speeches_1991_june_documents_hf_jp_ii_spe_19910620_ambasciatore_rep_islamica_html
poverty,vatican__john-paul-ii__en__speeches_1991_march_documents_hf_jp_ii_spe_19910325_ambasciatore_honduras_html
poverty,vatican__john-paul-ii__en__speeches_1991_may_documents_hf_jp_ii_spe_19910503_reali_svezia_html
poverty,vatican__john-paul-ii__en__speeches_1991_november_documents_hf_jp_ii_spe_19911119_ambasciatore_thailandia_html
poverty,vatican__john-paul-ii__en__speeches_1991_november_documents_hf_jp_ii_spe_19911122_president_bolivia_html
poverty,vatican__john-paul-ii__en__speeches_1991_november_documents_hf_jp_ii_spe_19911123_perez_de_cuellar_html
poverty,vatican__john-paul-ii__en__speeches_1991_september_documents_hf_jp_ii_spe_19910914_ambasciatore_guatemala_html
poverty,vatican__john-paul-ii__en__speeches_1992_december_documents_hf_jp_ii_spe_19921205_conference_on_nutrition_html
poverty,vatican__john-paul-ii__en__speeches_1992_december_documents_hf_jp_ii_spe_19921211_fertilita_html
poverty,vatican__john-paul-ii__en__speeches_1992_february_documents_hf_jp_ii_spe_19920223_arrivo_gambia_html
poverty,vatican__john-paul-ii__en__speeches_1992_february_documents_hf_jp_ii_spe_19920223_catt_assunta_html
poverty,vatican__john-paul-ii__en__speeches_1992_january_documents_hf_jp_ii_spe_19920111_diplomatic_corps_html
poverty,vatican__john-paul-ii__en__speeches_1992_march_documents_hf_jp_ii_spe_19920302_amb_cuba_html
poverty,vatican__john-paul-ii__en__speeches_1992_may_documents_hf_jp_ii_spe_19920511_uganda_ad_limina_html
poverty,vatican__john-paul-ii__en__speeches_1992_may_documents_hf_jp_ii_spe_19920530_oit_html
poverty,vatican__john-paul-ii__en__speeches_1992_november_documents_hf_jp_ii_spe_19921114_amb_egitto_html
poverty,vatican__john-paul-ii__en__speeches_1992_november_documents_hf_jp_ii_spe_19921114_amb_nuova_zelanda_html
poverty,vatican__john-paul-ii__en__speeches_1992_november_documents_hf_jp_ii_spe_19921114_amb_slovenia_html
poverty,vatican__john-paul-ii__en__speeches_1992_november_documents_hf_jp_ii_spe_19921128_amb_guinea_html
poverty,vatican__john-paul-ii__en__speeches_1992_november_documents_hf_jp_ii_spe_19921128_amb_messico_html
poverty,vatican__john-paul-ii__en__speeches_1992_october_documents_hf_jp_ii_spe_19921010_corpo_diplomatico_html
poverty,vatican__john-paul-ii__en__speeches_1992_october_documents_hf_jp_ii_spe_19921026_tanzania_ad_limina_html
poverty,vatican__john-paul-ii__en__speeches_1993_august_documents_hf_jp_ii_spe_19930810_incontro_ecumenico_html
poverty,vatican__john-paul-ii__en__speeches_1993_august_documents_hf_jp_ii_spe_19930810_laicato_giamaicano_html
poverty,vatican__john-paul-ii__en__speeches_1993_august_documents_hf_jp_ii_spe_19930812_welcome_denver_gmg_html
poverty,vatican__john-paul-ii__en__speeches_1993_december_documents_hf_jp_ii_spe_19931204_california_ad_limina_html
poverty,vatican__john-paul-ii__en__speeches_1993_december_documents_hf_jp_ii_spe_19931216_menem_html
poverty,vatican__john-paul-ii__en__speeches_1993_december_documents_hf_jp_ii_spe_19931218_nigeria_ad_limina_html
poverty,vatican__john-paul-ii__en__speeches_1993_february_documents_hf_jp_ii_spe_19930205_arrivo_uganda_html
poverty,vatican__john-paul-ii__en__speeches_1993_february_documents_hf_jp_ii_spe_19930206_giovani_kampala_html
poverty,vatican__john-paul-ii__en__speeches_1993_february_documents_hf_jp_ii_spe_19930209_sinodo_kampala_html
poverty,vatican__john-paul-ii__en__speeches_1993_february_documents_hf_jp_ii_spe_19930210_arrivo_sudan_html
poverty,vatican__john-paul-ii__en__speeches_1993_february_documents_hf_jp_ii_spe_19930222_ghana_ad_limina_html
poverty,vatican__john-paul-ii__en__speeches_1993_january_documents_hf_jp_ii_spe_19930116_corpo_diplomatico_html
poverty,vatican__john-paul-ii__en__speeches_1993_june_documents_hf_jp_ii_spe_19930608_arizona_ad_limina_html
poverty,vatican__john-paul-ii__en__speeches_1993_may_documents_hf_jp_ii_spe_19930507_amb_cina_html
poverty,vatican__john-paul-ii__en__speeches_1993_may_documents_hf_jp_ii_spe_19930528_iowa_ad_limina_html
poverty,vatican__john-paul-ii__en__speeches_1993_may_documents_hf_jp_ii_spe_19930531_zambia_ad_limina_html
poverty,vatican__john-paul-ii__en__speeches_1993_november_documents_hf_jp_ii_spe_19931111_xxvii_session_fao_conference_html
poverty,vatican__john-paul-ii__en__speeches_1993_november_documents_hf_jp_ii_spe_19931122_embajador_venezuela_html
poverty,vatican__john-paul-ii__en__speeches_1993_october_documents_hf_jp_ii_spe_19931028_amb_burkina_faso_html
poverty,vatican__john-paul-ii__en__speeches_1993_october_documents_hf_jp_ii_spe_19931028_amb_singapore_html
poverty,vatican__john-paul-ii__en__speeches_1993_october_documents_hf_jp_ii_spe_19931028_amb_swaziland_html
poverty,vatican__john-paul-ii__en__speeches_1993_september_documents_hf_jp_ii_spe_19930902_amb_usa_html
poverty,vatican__john-paul-ii__en__speeches_1993_september_documents_hf_jp_ii_spe_19930924_malawi_ad_limina_html
poverty,vatican__john-paul-ii__en__speeches_1994_april_documents_hf_jp_ii_spe_19940425_kenya_ad_limina_html
poverty,vatican__john-paul-ii__en__speeches_1994_january_documents_hf_jp_ii_spe_19940113_ambasciatore_burundi_html
poverty,vatican__john-paul-ii__en__speeches_1994_january_documents_hf_jp_ii_spe_19940113_ambasciatore_pakistan_html
poverty,vatican__john-paul-ii__en__speeches_1994_january_documents_hf_jp_ii_spe_19940113_ambasciatore_sri_lanka_html
poverty,vatican__john-paul-ii__en__speeches_1994_january_documents_hf_jp_ii_spe_19940113_ambasciatori_html
poverty,vatican__john-paul-ii__en__speeches_1994_january_documents_hf_jp_ii_spe_19940115_corpo_diplomatico_html
poverty,vatican__john-paul-ii__en__speeches_1994_march_documents_hf_jp_ii_spe_19940311_bangladesh_ad_limina_html
poverty,vatican__john-paul-ii__en__speeches_1994_november_documents_hf_jp_ii_spe_19941119_ambasciatore_bangladesh_html
poverty,vatican__john-paul-ii__en__speeches_1994_october_documents_hf_jp_ii_spe_19941031_ambasciatore_bolivia_html
poverty,vatican__john-paul-ii__en__speeches_1994_september_documents_hf_jp_ii_spe_19940923_matrimonio_famiglia_html
poverty,vatican__john-paul-ii__en__speeches_1995_april_documents_hf_jp_ii_spe_19950406_embajador_mexico_html
poverty,vatican__john-paul-ii__en__speeches_1995_february_documents_hf_jp_ii_spe_19950217_presidente_paraguay_html
poverty,vatican__john-paul-ii__en__speeches_1995_january_documents_hf_jp_ii_spe_09011995_diplomatic_corps_html
poverty,vatican__john-paul-ii__en__speeches_1995_january_documents_hf_jp_ii_spe_14011995_bishops_of_the_philippines_html
poverty,vatican__john-paul-ii__en__speeches_1995_january_documents_hf_jp_ii_spe_19950118_arrivo_australia_html
