term_str,pre_mean,post_mean
illumines,1.6631917792954605e-05,3.519446284306668e-05
illusion,1.7429486299274492e-05,4.633638388336006e-05
illusions,1.598060244415395e-05,2.5072890469619865e-05
illusory,9.340311947367325e-06,3.278449930936524e-05
illustrate,4.863251235192643e-05,5.406579658937686e-05
illustrated,1.5852063321488152e-05,5.720119367055503e-05
illustrates,3.4604806038502836e-06,4.964382467071358e-05
illustrating,1.2251301288168988e-05,0.00013808078075174186
illustration,1.2226433376165212e-05,1.86219603341968e-05
illustrious,0.00035876437700635113,4.8505625905795364e-05
ils,0.0,0.0
image,0.00010091465882889116,0.0003588062387672433
imagery,5.382657007958076e-06,1.4034164696798005e-05
images,6.230366307007538e-05,6.983749848588633e-05
imaginable,1.1256041863123137e-05,0.0
imaginary,1.66299271629796e-05,1.329837262032612e-05
imagination,3.995162585547988e-05,2.270720211320945e-05
imaginative,7.088022749343537e-06,7.715198741619705e-06
imagine,5.319461208048761e-05,3.942141178439272e-05
imagined,6.365070039363892e-05,5.03221179185289e-05
imagines,3.7134808868173775e-06,1.8306119948703272e-06
imagining,5.3909604800875175e-06,0.0
imam,0.0,5.717697240070272e-06
imbalance,1.5365789190408368e-06,3.776052634111156e-05
imbalances,3.4859573960520567e-06,2.4362405272931437e-05
imbue,8.097666436716671e-05,3.7459569839098753e-06
imbued,6.685168747940067e-05,3.636373977939489e-05
imbues,9.730020968621447e-06,1.2254908787894535e-05
imbuing,4.29350238330996e-06,8.79405599421742e-06
imitate,0.00012311017223531445,6.871538043515484e-05
imitated,2.7282746654821135e-05,5.968311908237483e-05
imitates,2.1471611935809504e-06,8.047872017320902e-06
imitating,6.216379610003387e-05,2.7213505520143458e-05
imitation,0.00011688856597414504,0.00011551838041308889
imitator,1.1847181938248642e-05,0.0
imitators,4.430894812998766e-05,2.2763756231129203e-05
immacolata,0.0,0.0
immaculate,0.000287262585165092,7.268440183720653e-05
immagine,0.0,0.0
immanence,1.547682400621558e-05,1.3060482490703434e-05
immanent,1.4379539586522015e-05,3.1103440181269706e-05
immature,3.4433416962315544e-06,5.2223478438731935e-06
immeasurable,6.851034132147169e-06,7.398888072306955e-06
immeasurably,5.902289570636388e-06,2.131967167348931e-06
immediacy,3.1540954864244617e-06,1.4705950747999455e-05
immediate,0.00011734017511562069,0.00014827006016409751
immediately,0.0002548096241373816,0.00014765151383968952
immemorial,3.223068511885214e-05,2.4607636449640884e-05
immense,0.00013583116922489185,0.0001274262451645064
immensely,4.982284335932017e-06,4.290528404902717e-06
immensity,1.4962106122542162e-05,1.9468259374703048e-05
immerse,1.1186701641799093e-06,8.237225279057948e-06
immersed,1.890849137720036e-05,5.5118272868143984e-05
immerses,0.0,1.1044060982461488e-05
immersing,0.0,8.686712989240018e-06
immersion,0.0,5.2291238595825646e-06
immigrant,0.0,7.675020428138355e-06
immigrants,9.88629409966685e-06,2.7107187460731393e-05
immigration,5.315370200482385e-06,1.013488837892848e-05
imminence,0.0,2.5135880202186447e-06
imminent,2.8579268657008392e-05,5.7177892578496776e-05
immobile,0.0,3.0785230478448905e-06
immoderate,5.528235940455743e-05,1.8083993721909297e-06
immolated,1.227202108159853e-05,1.4044837819112445e-05
immolation,1.3473559984520854e-05,3.830253320535785e-06
immoral,7.98052923067348e-05,8.422828872452653e-05
immorality,2.582194651199267e-05,3.7446523370358474e-06
immortal,0.00021934327740206824,2.1715453744339e-05
immortality,6.04923782423139e-05,2.514331919585462e-05
immovable,4.82766962060279e-05,2.5532483871060547e-06
immune,5.150094181650108e-05,2.792012107021682e-05
immunity,7.431720239937875e-05,3.346808389004295e-06
immutable,8.325809466307058e-05,1.2985422452944812e-05
impact,4.541944307917236e-06,7.512549689491552e-05
impacts,0.0,1.5006578179825972e-06
impair,4.606473925017204e-06,0.0
impaired,2.634852961392926e-05,1.0083697287954795e-05
impart,0.00037723749844461885,7.010525221335443e-05
imparted,6.999262788726633e-05,3.7868671073869614e-05
impartial,3.627082906679938e-05,1.1460027079522886e-05
impartiality,2.7403864449804377e-05,2.3572378556383688e-06
impartially,1.616766381332301e-06,0.0
imparting,2.1108261055243234e-05,1.1938616254622752e-05
imparts,1.762804686565423e-05,2.3126688916482135e-05
impassioned,0.0,1.8795798039858933e-05
impatience,1.8583144499534894e-05,2.883253583675842e-05
impatient,1.9605127000627052e-05,8.023122660835015e-06
impede,7.025504076739232e-05,3.162497819697163e-05
impeded,9.29769617335054e-05,0.0001488598508169424
impedes,2.601980223149488e-05,3.324639932263137e-05
impediment,0.00014763205508551655,2.5344763571758976e-05
impediments,9.421790303165014e-05,6.455809741922262e-05
impeding,8.578627383229396e-06,0.0
impel,1.5394628404760762e-05,6.413009969912417e-05
impelled,7.086399387776163e-05,3.636751647669607e-05
impelling,3.581798486086247e-06,4.0414321962571326e-05
impels,2.9831246333549315e-05,4.749752794674494e-05
impending,4.967935576063847e-05,3.112337721363777e-06
impenetrable,8.01930833748352e-06,1.9811700198340326e-05
imperative,2.5689751628933624e-05,5.951665870294469e-05
imperatives,0.0,1.146131265974091e-05
imperfect,3.9017262436927823e-05,6.644303589898131e-05
imperfection,1.5395056343416983e-05,7.030251430694084e-06
imperfections,6.922546208065622e-06,1.0316998120347923e-06
imperfectly,7.614761745947094e-06,1.7223189625438565e-06
imperial,8.153662485467814e-05,1.0829958254027564e-05
imperialism,3.958072706533205e-06,1.6415757397061356e-05
imperishable,1.838549205523101e-05,7.593825723831336e-06
impersonal,5.009866879330725e-06,2.4204628000212302e-05
impervious,0.0,4.868707775356665e-06
impetus,1.0160178035391338e-05,3.772246195006374e-05
impiety,0.000217250367676655,1.6412411781044948e-06
impious,0.00041477685006577716,0.0
implacable,4.418083355544684e-05,6.318404053433314e-06
implant,1.9733398745119557e-05,5.382131367005708e-06
implantation,0.0,3.5551114091906284e-05
implanted,5.085609514438037e-05,2.275390752755906e-05
implanting,5.397154595782791e-06,6.51128862332215e-06
implement,8.72087607411449e-06,9.236800414970979e-05
implementation,1.847276803755919e-05,7.91358383778599e-05
implemented,1.999510993239395e-06,3.5619767837466364e-05
implementing,7.319457111773733e-07,3.258587302565167e-05
implements,0.0,0.0
implication,6.518802212225456e-06,5.556662569533219e-06
implications,1.6513372069344863e-05,8.431124073406934e-05
implicit,6.061851566479436e-06,2.1492353836373833e-05
implicitly,2.6375606722396855e-05,1.4162044516594882e-05
implied,1.451825018408621e-05,3.86362384598124e-05
implies,4.0204028053115423e-05,0.00013392312827729085
implore,0.0003183963424128021,4.198492204450331e-05
implored,8.978628033415763e-05,4.571201215171201e-05
implores,2.9119886976780496e-05,2.45201276764581e-05
imploring,0.00010193790897343348,5.568793832434204e-05
imply,2.830034906436167e-05,1.9223875744639426e-05
implying,2.5306179447328506e-06,1.800660493430808e-05
import,2.2920063280519717e-05,1.825937722377888e-05
importance,0.00022135489421676582,0.0003844355715075709
important,0.00016304208273955538,0.00027381534840539655
importantly,5.257782907016679e-05,2.2740026388753503e-06
imported,8.677601401125699e-06,9.654231828287495e-06
impose,0.00010716693531279215,0.0001674210468246335
imposed,0.00024878610830028234,0.00014634318154127266
imposes,3.642955809753425e-05,4.708914742618666e-05
imposing,3.6732407810026545e-05,2.8658359795523865e-05
imposition,9.552935211806829e-05,3.3808529582010656e-05
impositions,5.873597227305369e-06,4.231103653424e-06
impossibility,4.522701326927299e-05,0.00016640287878531853
impossible,0.00018985553018398082,0.0001591959693062988
impotence,5.061025544723502e-06,5.5133266350395534e-06
impoverish,2.9282482034864055e-06,7.366014728339799e-06
impoverished,3.7005632986855603e-06,4.144386605509682e-05
impoverishes,1.3158644492719527e-06,4.3229232194853425e-06
impoverishing,0.0,5.903513638341041e-06
impoverishment,1.5309266319410138e-06,2.3254800748954663e-05
impregnated,1.4894547299668308e-05,1.456974791367294e-05
impress,8.443202326817124e-05,6.029213703274523e-06
impressed,5.488349608069333e-05,2.372261226471039e-05
impresses,1.1831456298368733e-05,8.944507012918834e-06
impressing,2.6706505723489394e-06,8.7447130285183e-06
impression,2.749112929498517e-05,3.641236411164928e-05
impressions,8.457005914358217e-06,1.7262197984277617e-06
impressive,9.186606664240404e-06,2.27979891477927e-05
imprint,1.1954472753220203e-05,2.2205803318562063e-05
imprinted,2.8741916192603712e-05,1.6046773681602252e-05
imprison,1.689769776361941e-05,6.812462719611177e-06
imprisoned,3.678723562554336e-05,2.2063302376343462e-05
imprisonment,3.563762228146518e-05,4.9531320870186206e-05
imprisons,1.5741294100922932e-06,5.16317670245083e-06
impromptu,0.0,0.0
improper,5.1084418177961776e-05,6.342081993339056e-05
improve,4.0995062721444666e-05,4.411730946532832e-05
improved,4.989362907518525e-05,2.2764517674344924e-05
improvement,6.316159325075603e-05,2.9595196027136066e-05
improvements,4.956054230156499e-06,2.608923458824022e-06
improves,3.7244203420935325e-06,2.9272469604411998e-06
improving,4.583393253483057e-05,5.386633686706345e-05
improvised,6.171840050178199e-06,1.9417501847294274e-06
imprudent,4.503472206912139e-05,5.728474765103007e-06
impulse,7.540642650143495e-05,0.00015963806565912484
impulses,5.5023422545796765e-05,3.262132184444435e-05
impunity,7.415707521223371e-05,1.7860525356515223e-05
impure,3.070911506638086e-05,4.2511529910963164e-06
impurity,1.988906934498076e-05,9.213911413412026e-06
ina,0.0,9.041988741798402e-06
inability,9.488910674950424e-06,5.523738920973099e-05
inaccessible,3.83184086659123e-05,1.923059592991826e-05
inactive,1.839569495786501e-05,7.815316349877979e-06
inadequacy,1.1530105015224093e-05,2.7739369779716412e-05
inadequate,5.302667354297652e-05,5.565456429681886e-05
inadmissible,2.68122318228002e-06,2.2492505227785227e-05
inalienable,1.9449567803031514e-05,6.804218254800371e-05
inanimate,2.594104864279945e-05,8.944872679800122e-06
inappropriate,1.0351700288679485e-05,1.3456212713011043e-05
inasmuch,0.00022213341428328238,0.0001537808927929795
inaugural,0.0,1.62296737679536e-05
inaugurate,1.0836066893208403e-06,8.495987700788654e-07
inaugurated,7.6011181864715115e-06,2.6991925075423222e-05
inaugurates,0.0,8.872077734016805e-06
inaugurating,0.0,4.718951641864277e-06
inauguration,1.9149351114563533e-05,4.0935912847973366e-05
inborn,2.1502041311973738e-05,3.494517509540693e-06
incalculable,2.2638321900122733e-05,2.441484806481263e-05
incapable,9.025222072808823e-05,8.279090806739593e-05
incapacity,2.3035442750314624e-05,0.00015304323123265323
incardinated,0.0,0.0002582073446530199
incarnate,5.255610535818236e-05,0.00023656653185138844
incarnated,4.607916057390858e-06,1.228069149219659e-05
incarnates,1.5190912862110416e-06,0.0
incarnating,1.4437418877142826e-06,7.415344870391239e-06
incarnation,9.483489813209443e-05,0.0003226738722468467
incarnationis,0.0,1.8032330302869245e-06
incense,4.121958342219708e-05,4.5360472727849784e-05
incentive,8.699764089063351e-05,9.591820895077838e-05
incentives,2.4750535525028587e-05,1.009905602793372e-05
inception,1.3793436348754877e-05,1.2751926584941236e-06
incessant,2.0673351796488892e-05,4.8914410569390065e-06
incessantly,4.4162357428329435e-05,9.559776585325744e-06
incident,1.0742082446809921e-05,0.0
incidental,0.0,0.0
incidents,6.121568650735095e-06,1.3765334868986198e-06
incisive,3.870191820369678e-06,3.4217146896641784e-05
incisively,2.772318918461359e-06,2.1388703769353057e-06
incite,7.424104748887058e-05,4.299738844133829e-06
incited,6.030401842084667e-05,3.174963121930558e-06
incitement,4.705805022265295e-05,0.0
incites,2.322948790397339e-05,0.0
inclination,2.2391824130792885e-05,8.44635833063003e-05
inclinations,4.9781025292016464e-05,4.771516300919618e-05
incline,9.239668257242171e-05,0.0
inclined,6.414346441525082e-05,4.528920714345075e-05
include,5.552364870162642e-05,0.0001851609216387943
included,7.658086829033304e-05,0.00014503229237785293
includes,4.810010117102306e-05,0.00026017929159580087
including,5.848959682915188e-05,0.00020452385598359284
inclusion,0.0,1.086608759917795e-05
inclusive,3.131154162820707e-05,9.087353999180666e-06
income,5.8567963619598304e-05,2.0537691039620807e-05
incomes,2.373270626070508e-05,3.0052551557933606e-06
incomparable,2.2578845365593e-05,7.273948660457514e-05
incomparably,6.769620161090698e-06,1.6932526944408673e-05
incompatibility,1.035463945780693e-05,0.0
incompatible,2.7903000971005703e-05,9.672654025553876e-05
incomplete,1.6508125356175983e-05,0.00011626273785468084
incomprehensible,1.3188521810828259e-05,2.566413639841511e-05
incomprehension,0.0,1.44535972617402e-05
inconceivable,0.0,1.764099452740383e-05
inconsistencies,3.129584380420029e-07,1.8172628878170278e-05
inconsistency,8.51975075354614e-06,2.3857677878885378e-05
inconsistent,3.4599943717922905e-05,2.4455830464864676e-06
incontestable,3.1412465483922895e-05,0.0
incontro,0.0,0.0
inconvenience,2.5900401560720656e-05,3.9112440830949e-05
inconveniences,7.378243671836117e-05,6.317492264063484e-06
inconvenient,0.0,6.000403610794114e-06
incorporate,2.8189154372006102e-06,1.4763361926138445e-05
incorporated,1.9758598982902323e-05,0.00011953605940150943
incorporates,0.0,1.0327031850411065e-05
incorporating,0.0,2.084288562248908e-05
incorporation,9.79117934475061e-06,5.102872795435985e-05
incorrect,5.40236255795437e-06,1.0320771026720766e-05
incorrupt,7.039592758238112e-05,0.0
incorruptible,6.541063145571997e-05,0.0
increase,0.0004705200818419123,0.00016634606547755084
increased,0.0003075504524438574,0.00015407969995947132
increases,5.5818129434518625e-05,5.420416792858052e-05
increasing,0.00014269484229375169,0.00011265439440826909
increasingly,1.794552049045641e-05,0.0001234296091293023
incredible,8.837770933230338e-05,1.343015473878433e-05
incredibly,1.2805617664187788e-05,4.529730763791186e-06
incredulity,3.020720540108148e-05,0.0
inculcate,6.138385677561595e-05,1.7067922948447704e-05
inculcated,8.859528482463914e-05,1.3281630470764602e-05
inculcates,1.626940653591432e-05,1.4869767594937952e-05
inculcating,2.9047993955793907e-05,2.3314967075878346e-06
inculturate,0.0,1.7704043497400203e-05
inculturated,0.0,1.3658857881473584e-05
inculturating,0.0,7.192248917359803e-06
inculturation,1.967269997912214e-06,0.00016673844062675558
incumbent,4.043684476525805e-05,4.972467473971015e-05
incur,0.00028697436816018057,1.9154777566063925e-05
incurable,1.2780744982575864e-05,4.436813136334219e-06
incurred,0.00018020420045831366,4.167514473317259e-05
indebted,2.0880529182788203e-05,1.2364892452717955e-05
indebtedness,0.0,2.1099023016313323e-06
indeed,0.0005927115592805799,0.00030921706866038855
indefatigable,3.3932002803663456e-05,0.0
indefectible,9.106354761544352e-06,1.6111923064416354e-05
indefinite,2.147741617976744e-05,1.4585797049534709e-05
indefinitely,0.0,1.807496471199421e-05
indelible,1.541790817693239e-05,6.285507597904129e-05
indelibly,2.742634609534027e-07,5.2186440303245095e-06
independence,8.6125336935488e-05,4.7245281389262944e-05
independent,7.893965234601272e-05,6.576144187593018e-05
independently,1.6968548439229968e-05,4.971181388448731e-05
indescribable,1.4242197384913292e-05,9.966640314887435e-06
indestructible,4.030197403032446e-06,1.524163856606349e-05
index,9.227373832723174e-05,9.299910555067849e-06
india,5.4381211243231396e-05,1.8826127435181794e-05
indian,1.4420781692396494e-05,3.7774843342956577e-06
indians,0.00024023608160438997,0.0
indicate,0.00012315189864923969,8.884919918970546e-05
indicated,0.000146156900794716,0.00022051704271782438
indicates,4.478496319346092e-05,0.00012046957897561871
indicating,1.4188355501353514e-05,9.282695293247968e-05
indication,7.128950398051662e-05,7.109634614077496e-05
indications,5.236002710584794e-05,0.00018439960444563858
indicative,6.008806632982089e-06,1.1981996520050949e-05
indicator,0.0,8.93330284278338e-06
indicators,0.0,7.490215103828151e-06
indiction,0.00035438320292185076,5.885449905669737e-06
indies,8.045904780061986e-05,0.0
indifference,5.9065784773370174e-05,7.575935165134281e-05
indifferent,3.0143535351834626e-05,5.416065638498973e-05
indifferentism,6.820197646183537e-05,3.039330080428523e-05
indigence,4.8231570968337185e-05,1.6397209900495618e-05
indigenous,8.401898850101687e-05,2.9011479690050655e-05
indigent,2.424933595854205e-05,0.0
indignant,8.92091209380242e-06,6.511800663983054e-06
indignation,0.0001445920502647747,1.620918860442835e-05
indirect,2.3166773276114522e-05,7.269657039588569e-05
indirectly,4.78895969463717e-05,0.00014095786442091846
indiscriminate,7.5944614829537995e-06,8.023815899298692e-05
indiscriminately,5.4905064873392225e-05,8.682897766461574e-06
indispensable,4.326096871038186e-05,0.0001502844143711636
indisputable,3.767634999444778e-05,1.1725889624696117e-05
indisputably,7.4071825512380145e-06,1.3284331642022864e-06
indissolubility,2.1656136833870177e-05,2.9839508965246756e-05
indissoluble,3.054625845866707e-05,9.755167341583583e-05
indissolubly,1.0635042313109289e-05,3.020516957446071e-05
individual,0.0002940072278611109,0.000813945325558037
individualism,3.2729509942631475e-06,6.877049255069545e-05
individualistic,6.247294222197801e-06,4.380769957713316e-05
individuality,3.5969259004240486e-06,1.3173209144005226e-05
individually,0.00015639871277087742,9.900161552356244e-05
individuals,0.00018598165495895265,0.0003464073449864863
indivisibility,2.199996271005544e-06,1.843378820793367e-06
indivisible,4.374582165733125e-05,4.9818601567542257e-05
indomitable,1.2213482421842672e-05,6.836173712936725e-06
indonesia,0.0,0.0
indonesian,0.0,0.0
induce,0.00010077575278754893,3.381566597360061e-06
induced,5.387031066304627e-05,2.34406765784195e-06
induces,1.1192680491246418e-05,0.0
indulge,2.4043767254402007e-05,4.409613988306366e-05
indulgence,0.0005482379949778337,0.00025720541405728123
indulgences,0.00042522482864785344,0.000536452437846303
indulgent,4.772314043031801e-05,1.6399484900502027e-06
